total_loss,domain_loss,src_cls_loss
1.4641,1.3776,0.0865
1.4461,1.3709,0.0753
1.4907,1.3749,0.1158
1.4812,1.3777,0.1035
1.4607,1.3772,0.0835
1.4488,1.379,0.0698
1.4399,1.3787,0.0611
1.4331,1.3794,0.0537
1.4305,1.3793,0.0511
1.4262,1.3796,0.0466
1.426,1.3801,0.0459
1.4277,1.3803,0.0474
1.429,1.3803,0.0486
1.43,1.381,0.049
1.4271,1.3808,0.0463
1.4247,1.3811,0.0436
1.4225,1.3815,0.0411
1.4199,1.3812,0.0388
1.4231,1.3814,0.0417
1.4205,1.3809,0.0396
1.4213,1.3807,0.0406
1.4213,1.3804,0.0409
1.4216,1.3806,0.041
1.4201,1.3799,0.0401
1.4179,1.3793,0.0387
1.4167,1.3795,0.0372
1.4146,1.3787,0.0359
1.4141,1.3794,0.0347
1.4129,1.3794,0.0335
1.4118,1.3794,0.0324
1.4177,1.3795,0.0382
1.4192,1.3794,0.0399
1.42,1.3799,0.0401
1.4192,1.38,0.0393
1.4178,1.3797,0.0382
1.4167,1.3795,0.0372
1.4167,1.3797,0.037
1.4161,1.3798,0.0363
1.4205,1.3798,0.0406
1.4198,1.3799,0.0399
1.4193,1.38,0.0393
1.4184,1.38,0.0384
1.4178,1.3797,0.038
1.4172,1.3801,0.0372
1.4162,1.3799,0.0363
1.4151,1.3795,0.0356
1.4145,1.3793,0.0351
1.4136,1.3791,0.0344
1.4132,1.3795,0.0338
1.4126,1.3795,0.0331
1.4117,1.3792,0.0325
1.4118,1.3798,0.032
1.4115,1.3801,0.0314
1.411,1.3802,0.0309
1.4144,1.3804,0.034
1.4144,1.3805,0.0339
1.4136,1.3803,0.0333
1.4132,1.3803,0.0329
1.4132,1.3803,0.0329
1.4124,1.3801,0.0323
1.4118,1.38,0.0318
1.4114,1.38,0.0313
1.411,1.3802,0.0309
1.4105,1.3801,0.0304
1.41,1.3801,0.0299
1.4095,1.3801,0.0295
1.4108,1.3801,0.0308
1.4112,1.38,0.0311
1.411,1.3802,0.0308
1.4115,1.38,0.0315
1.4113,1.3802,0.0312
1.4109,1.3802,0.0308
1.4108,1.3802,0.0306
1.4116,1.3802,0.0314
1.4126,1.3799,0.0327
1.412,1.3796,0.0325
1.4114,1.3793,0.0322
1.4113,1.3794,0.0318
1.4115,1.3797,0.0318
1.4112,1.3796,0.0315
1.411,1.3798,0.0312
1.4106,1.3798,0.0308
1.4104,1.38,0.0304
1.4103,1.3801,0.0301
1.41,1.3802,0.0298
1.4096,1.3801,0.0294
1.4096,1.3801,0.0294
1.4094,1.3802,0.0292
1.4106,1.3802,0.0304
1.4118,1.3802,0.0316
1.4115,1.3801,0.0314
1.4114,1.3801,0.0313
1.4125,1.3802,0.0323
1.413,1.3802,0.0328
1.4126,1.3801,0.0325
1.4122,1.3801,0.0322
1.4118,1.3799,0.0318
1.4115,1.3799,0.0316
1.4113,1.38,0.0313
1.4112,1.3801,0.0311
1.411,1.3801,0.0309
1.4106,1.38,0.0306
1.4111,1.3802,0.031
1.4108,1.3801,0.0307
1.4106,1.3802,0.0304
1.4101,1.38,0.0301
1.4097,1.3798,0.0299
1.4095,1.3799,0.0296
1.4092,1.3799,0.0293
1.4089,1.3798,0.0291
1.4087,1.3798,0.0288
1.4084,1.3798,0.0286
1.4081,1.3798,0.0284
1.408,1.3798,0.0281
1.4077,1.3799,0.0279
1.4076,1.3799,0.0276
1.4074,1.38,0.0274
1.4073,1.3801,0.0272
1.4072,1.3802,0.027
1.4071,1.3803,0.0268
1.4074,1.3804,0.027
1.4072,1.3805,0.0268
1.407,1.3804,0.0265
1.4067,1.3804,0.0263
1.4066,1.3804,0.0262
1.4064,1.3804,0.026
1.4063,1.3805,0.0258
1.4061,1.3805,0.0256
1.406,1.3806,0.0254
1.4059,1.3807,0.0252
1.4056,1.3807,0.025
1.4055,1.3808,0.0248
1.4059,1.3808,0.025
1.4057,1.3809,0.0249
1.4058,1.3808,0.0249
1.4056,1.3809,0.0248
1.4055,1.3809,0.0246
1.4054,1.381,0.0244
1.4053,1.381,0.0242
1.4051,1.3811,0.0241
1.405,1.3811,0.0239
1.4048,1.3811,0.0237
1.4047,1.3811,0.0236
1.4047,1.3812,0.0235
1.4046,1.3813,0.0234
1.4044,1.3812,0.0232
1.4043,1.3813,0.0231
1.4042,1.3813,0.0229
1.4041,1.3813,0.0227
1.4039,1.3813,0.0226
1.4037,1.3812,0.0225
1.4036,1.3812,0.0224
1.4035,1.3812,0.0223
1.4035,1.3813,0.0222
1.4033,1.3812,0.0221
1.4033,1.3813,0.022
1.4032,1.3813,0.0219
1.403,1.3812,0.0217
1.403,1.3814,0.0216
1.4029,1.3815,0.0215
1.4028,1.3815,0.0213
1.4027,1.3815,0.0212
1.4026,1.3815,0.0211
1.4025,1.3816,0.0209
1.4024,1.3816,0.0208
1.4023,1.3816,0.0207
1.4023,1.3817,0.0206
1.4021,1.3817,0.0205
1.402,1.3817,0.0203
1.4019,1.3817,0.0202
1.4018,1.3817,0.0201
1.4016,1.3816,0.02
1.4015,1.3816,0.0199
