total_loss,domain_loss,src_cls_loss
1.4674,1.3661,0.1012
1.4277,1.3754,0.0523
1.418,1.3828,0.0352
1.409,1.3826,0.0264
1.4075,1.384,0.0235
1.4515,1.3839,0.0676
1.458,1.3835,0.0745
1.4497,1.3838,0.0659
1.4425,1.3837,0.0588
1.4357,1.3828,0.0529
1.4292,1.3811,0.0481
1.4261,1.382,0.0441
1.4232,1.3825,0.0407
1.4255,1.3825,0.0431
1.4241,1.3828,0.0413
1.4221,1.3833,0.0388
1.4205,1.3839,0.0366
1.4186,1.3841,0.0345
1.4202,1.3841,0.0361
1.4189,1.3845,0.0345
1.4177,1.3849,0.0328
1.4177,1.3848,0.0329
1.4162,1.3847,0.0315
1.4149,1.3846,0.0302
1.414,1.3849,0.0292
1.4129,1.3849,0.028
1.4121,1.3851,0.027
1.4112,1.3851,0.026
1.4102,1.3851,0.0252
1.4095,1.3852,0.0243
1.4088,1.3853,0.0235
1.4082,1.3854,0.0228
1.4074,1.3853,0.0221
1.4067,1.3853,0.0215
1.4063,1.3854,0.0208
1.4057,1.3855,0.0203
1.405,1.3853,0.0197
1.4047,1.3855,0.0192
1.4041,1.3854,0.0187
1.4035,1.3852,0.0182
1.4032,1.3854,0.0178
1.4028,1.3854,0.0174
1.4023,1.3854,0.017
1.402,1.3854,0.0166
1.4017,1.3854,0.0162
1.4013,1.3855,0.0159
1.4011,1.3855,0.0155
1.4007,1.3855,0.0152
1.4097,1.3855,0.0242
1.4112,1.3856,0.0256
1.4114,1.3856,0.0258
1.4109,1.3855,0.0253
1.4108,1.3853,0.0255
1.4105,1.3851,0.0253
1.4105,1.3851,0.0255
1.4102,1.3851,0.0252
1.4101,1.3853,0.0248
1.4098,1.3853,0.0244
1.4094,1.3853,0.024
1.409,1.3853,0.0236
1.4085,1.3852,0.0233
1.4083,1.3852,0.0231
1.4092,1.3852,0.0239
1.4086,1.3849,0.0237
1.4085,1.3851,0.0233
1.4084,1.3853,0.023
1.4079,1.3851,0.0227
1.4074,1.385,0.0224
1.4072,1.3851,0.0221
1.4062,1.3845,0.0218
1.4058,1.3844,0.0215
1.4058,1.3846,0.0212
1.4055,1.3846,0.0209
1.4054,1.3847,0.0206
1.4053,1.3848,0.0205
1.4052,1.3847,0.0205
1.4054,1.3847,0.0207
1.4053,1.3847,0.0206
1.4058,1.3849,0.0209
1.4057,1.385,0.0207
1.4056,1.3851,0.0204
1.4059,1.385,0.0208
1.4055,1.3849,0.0206
1.4054,1.385,0.0204
1.4053,1.3852,0.0202
1.4051,1.3852,0.0199
1.4048,1.3851,0.0197
1.4045,1.385,0.0195
1.4044,1.385,0.0194
1.4042,1.385,0.0192
1.404,1.3849,0.019
1.4038,1.385,0.0188
1.4036,1.385,0.0186
1.4034,1.385,0.0184
1.4032,1.385,0.0182
1.4031,1.385,0.0181
1.4029,1.385,0.0179
1.4027,1.385,0.0177
1.4026,1.385,0.0175
1.4025,1.3851,0.0174
1.4022,1.385,0.0172
1.402,1.385,0.0171
1.4019,1.385,0.0169
1.4017,1.3849,0.0167
1.4015,1.3849,0.0166
1.4014,1.385,0.0164
1.4013,1.385,0.0163
1.4011,1.385,0.0161
1.401,1.3851,0.016
1.4009,1.3851,0.0158
1.4007,1.3851,0.0157
1.401,1.385,0.0159
1.4012,1.385,0.0162
1.4011,1.385,0.0161
1.401,1.385,0.016
1.4009,1.3851,0.0158
1.4007,1.3851,0.0157
1.4007,1.3851,0.0156
1.4006,1.3852,0.0154
1.4005,1.3852,0.0153
1.4004,1.3852,0.0152
1.4003,1.3852,0.015
1.4001,1.3852,0.0149
1.4,1.3852,0.0148
1.3999,1.3852,0.0147
1.3997,1.3851,0.0146
1.3997,1.3853,0.0145
1.3996,1.3853,0.0143
1.3995,1.3853,0.0142
1.3994,1.3853,0.0141
1.3992,1.3852,0.014
1.3992,1.3853,0.0139
1.3991,1.3853,0.0138
1.399,1.3853,0.0137
1.3989,1.3853,0.0136
1.3989,1.3854,0.0135
1.3988,1.3854,0.0134
1.3987,1.3854,0.0133
1.3985,1.3853,0.0132
1.3984,1.3852,0.0131
1.3984,1.3854,0.013
1.3984,1.3854,0.0129
1.3982,1.3853,0.0128
1.3979,1.3852,0.0128
1.398,1.3853,0.0127
1.398,1.3854,0.0126
1.3979,1.3854,0.0125
1.3979,1.3855,0.0124
1.3978,1.3854,0.0123
1.3976,1.3854,0.0123
1.3974,1.3852,0.0122
1.3974,1.3853,0.0121
1.3975,1.3854,0.012
1.3974,1.3855,0.0119
1.3973,1.3855,0.0119
1.3973,1.3855,0.0118
1.3972,1.3855,0.0117
1.3971,1.3854,0.0116
1.3971,1.3855,0.0116
1.397,1.3855,0.0115
1.3969,1.3855,0.0114
1.3968,1.3855,0.0113
1.3968,1.3855,0.0113
1.3967,1.3855,0.0112
1.3967,1.3856,0.0112
1.3967,1.3856,0.0111
1.3967,1.3856,0.011
1.3965,1.3856,0.011
1.3966,1.3857,0.0109
1.3965,1.3856,0.0108
1.3965,1.3857,0.0108
1.3964,1.3856,0.0107
1.3963,1.3856,0.0107
1.3962,1.3856,0.0106
1.3962,1.3856,0.0105
1.3961,1.3856,0.0105
1.396,1.3856,0.0104
1.396,1.3856,0.0104
1.3959,1.3856,0.0103
1.3959,1.3856,0.0103
1.3959,1.3857,0.0102
1.3958,1.3857,0.0101
1.3958,1.3857,0.0101
1.3957,1.3857,0.01
1.3955,1.3856,0.01
1.3954,1.3855,0.0099
1.3954,1.3856,0.0099
1.3954,1.3856,0.0098
1.3954,1.3856,0.0098
1.3952,1.3855,0.0097
1.3952,1.3855,0.0097
1.3952,1.3856,0.0096
1.395,1.3854,0.0096
1.3951,1.3856,0.0095
1.3951,1.3857,0.0095
1.3951,1.3856,0.0094
1.3949,1.3855,0.0094
1.3949,1.3855,0.0093
1.3949,1.3856,0.0093
1.3949,1.3856,0.0092
1.3948,1.3856,0.0092
1.3948,1.3857,0.0092
1.3947,1.3856,0.0091
1.3947,1.3856,0.0091
1.3946,1.3856,0.009
1.3946,1.3857,0.009
1.3946,1.3857,0.0089
