total_loss,domain_loss,src_cls_loss
1.4858,1.3426,0.1431
1.4328,1.3514,0.0815
1.4128,1.3573,0.0555
1.4058,1.3592,0.0465
1.3979,1.3557,0.0421
1.4006,1.3581,0.0425
1.4004,1.3623,0.0381
1.3966,1.3629,0.0337
1.413,1.3633,0.0497
1.4102,1.3647,0.0454
1.4154,1.3652,0.0502
1.4144,1.3636,0.0508
1.4131,1.3644,0.0487
1.4153,1.3655,0.0497
1.4107,1.3626,0.0481
1.4128,1.3651,0.0477
1.4126,1.3661,0.0464
1.4106,1.3667,0.044
1.409,1.3671,0.0419
1.4074,1.3676,0.0398
1.4104,1.3681,0.0424
1.4098,1.3686,0.0413
1.4091,1.3694,0.0396
1.4108,1.3691,0.0417
1.4113,1.3695,0.0418
1.4104,1.3692,0.0412
1.4112,1.3693,0.0419
1.4104,1.3699,0.0406
1.4095,1.3701,0.0394
1.4131,1.3708,0.0424
1.4138,1.3712,0.0426
1.4139,1.3713,0.0426
1.4137,1.3713,0.0425
1.4131,1.3713,0.0418
1.4123,1.3717,0.0407
1.4123,1.3721,0.0402
1.4114,1.3722,0.0392
1.4108,1.3726,0.0382
1.411,1.373,0.038
1.4123,1.3733,0.0391
1.4119,1.3736,0.0382
1.4112,1.3738,0.0375
1.4112,1.3743,0.0369
1.4123,1.3743,0.0379
1.4118,1.3743,0.0375
1.4113,1.3743,0.0369
1.4115,1.3748,0.0367
1.4108,1.3748,0.036
1.4102,1.375,0.0353
1.4099,1.3753,0.0346
1.4112,1.3754,0.0357
1.4109,1.3754,0.0355
1.4105,1.3756,0.0349
1.4103,1.3758,0.0345
1.4099,1.3759,0.034
1.4098,1.3762,0.0337
1.4094,1.3763,0.0331
1.4094,1.3766,0.0328
1.4092,1.3766,0.0326
1.4088,1.3768,0.0321
1.4088,1.3768,0.0319
1.4088,1.3771,0.0317
1.4083,1.3771,0.0312
1.408,1.3772,0.0308
1.4079,1.3774,0.0305
1.4076,1.3775,0.03
1.4072,1.3776,0.0296
1.407,1.3778,0.0292
1.4067,1.378,0.0287
1.4064,1.378,0.0283
1.407,1.3781,0.0289
1.4077,1.3782,0.0295
1.4075,1.3783,0.0292
1.4073,1.3783,0.029
1.4069,1.3783,0.0286
1.4065,1.3782,0.0283
1.4062,1.3783,0.0279
1.406,1.3785,0.0275
1.4057,1.3785,0.0272
1.4057,1.3785,0.0272
1.4058,1.3785,0.0273
1.4057,1.3785,0.0271
1.4055,1.3786,0.0269
1.4058,1.3785,0.0273
1.406,1.3786,0.0274
1.4068,1.3785,0.0283
1.4065,1.3784,0.0281
1.406,1.3782,0.0278
1.4062,1.3783,0.0279
1.4079,1.3783,0.0295
1.4079,1.3785,0.0294
1.4076,1.3785,0.0291
1.4081,1.3786,0.0295
1.4081,1.3786,0.0295
1.4082,1.3786,0.0296
1.4082,1.3787,0.0295
1.4079,1.3787,0.0292
1.4076,1.3786,0.029
1.4077,1.3787,0.029
1.4077,1.3785,0.0292
1.4077,1.3786,0.0291
1.4074,1.3786,0.0288
1.4069,1.3781,0.0288
1.407,1.3783,0.0286
1.407,1.3783,0.0287
1.407,1.3784,0.0285
1.4067,1.3784,0.0283
1.4064,1.3783,0.0281
1.4065,1.3783,0.0282
1.409,1.3785,0.0305
1.4088,1.3785,0.0303
1.4086,1.3785,0.0301
1.4084,1.3785,0.0298
1.4085,1.3786,0.0298
1.4085,1.3787,0.0298
1.4088,1.3787,0.0301
1.4087,1.3787,0.0299
1.4084,1.3787,0.0297
1.4082,1.3786,0.0295
1.4081,1.3787,0.0295
1.408,1.3787,0.0293
1.4078,1.3787,0.0291
1.4077,1.3787,0.029
1.4079,1.3789,0.029
1.4078,1.3789,0.029
1.4076,1.3787,0.0289
1.4073,1.3787,0.0287
1.4069,1.3784,0.0285
1.4067,1.3784,0.0283
1.4067,1.3785,0.0281
1.4066,1.3786,0.0279
1.4064,1.3785,0.0279
1.4069,1.3784,0.0285
1.4068,1.3781,0.0287
1.4066,1.3781,0.0285
1.4066,1.3783,0.0283
1.4064,1.3783,0.0281
1.4062,1.3783,0.0279
1.4062,1.3784,0.0278
1.4062,1.3784,0.0278
1.4061,1.3785,0.0276
1.4058,1.3784,0.0274
1.4058,1.3784,0.0274
1.4059,1.3783,0.0276
1.4057,1.3782,0.0275
1.4056,1.3782,0.0274
1.4055,1.3783,0.0272
1.4054,1.3783,0.027
1.4053,1.3785,0.0269
1.4051,1.3784,0.0267
1.4051,1.3785,0.0265
1.4049,1.3786,0.0264
1.4048,1.3786,0.0262
1.4047,1.3786,0.0261
1.4047,1.3786,0.0261
1.4045,1.3786,0.0259
1.4044,1.3786,0.0258
1.4042,1.3786,0.0256
1.4041,1.3786,0.0255
1.404,1.3786,0.0255
1.404,1.3786,0.0253
1.4039,1.3787,0.0252
1.4037,1.3786,0.0251
1.4036,1.3786,0.025
1.4036,1.3787,0.0249
1.4035,1.3787,0.0248
1.4033,1.3787,0.0246
1.4032,1.3787,0.0245
1.403,1.3787,0.0243
1.4029,1.3787,0.0242
1.4028,1.3788,0.0241
1.4026,1.3787,0.0239
1.4028,1.3788,0.024
1.4027,1.3788,0.0239
1.4026,1.3788,0.0238
1.4025,1.3789,0.0236
1.4025,1.3789,0.0235
1.4022,1.3789,0.0234
1.4022,1.3789,0.0233
1.4021,1.3789,0.0231
1.4019,1.3789,0.023
1.4019,1.379,0.0229
1.4018,1.379,0.0228
1.4016,1.379,0.0226
1.4015,1.379,0.0225
1.4013,1.3789,0.0224
1.4011,1.3788,0.0223
1.401,1.3789,0.0222
1.401,1.3789,0.0221
1.4009,1.3789,0.022
1.4007,1.3789,0.0219
1.4007,1.379,0.0218
1.4006,1.3789,0.0217
1.4005,1.3789,0.0216
1.4004,1.3789,0.0215
1.4003,1.3789,0.0214
1.4002,1.379,0.0213
1.4001,1.379,0.0212
1.4,1.379,0.021
1.4,1.379,0.0209
1.3999,1.379,0.0208
1.3998,1.3791,0.0208
1.3999,1.3791,0.0208
1.3998,1.3791,0.0207
1.3997,1.3791,0.0206
1.3995,1.379,0.0205
1.3995,1.3791,0.0204
1.3994,1.3791,0.0203
1.3993,1.3791,0.0202
1.3992,1.3791,0.0201
1.3992,1.3791,0.02
1.3991,1.3792,0.0199
1.3991,1.3792,0.0199
1.399,1.3792,0.0198
1.3989,1.3793,0.0197
1.3988,1.3793,0.0196
1.3988,1.3793,0.0195
1.3987,1.3793,0.0194
1.3986,1.3793,0.0193
1.3985,1.3793,0.0192
1.3985,1.3793,0.0191
1.3984,1.3793,0.0191
1.3983,1.3793,0.019
1.3983,1.3794,0.0189
1.3982,1.3794,0.0188
1.3982,1.3794,0.0188
1.398,1.3792,0.0187
1.3979,1.3792,0.0186
1.3978,1.3793,0.0186
1.3978,1.3793,0.0185
1.3977,1.3793,0.0184
1.3976,1.3793,0.0183
1.3975,1.3793,0.0183
1.3975,1.3793,0.0182
1.3974,1.3793,0.0181
1.3985,1.3792,0.0193
1.3984,1.3792,0.0192
1.3983,1.3792,0.0191
1.3982,1.3792,0.019
1.3981,1.3791,0.019
1.398,1.3791,0.0189
1.3978,1.379,0.0188
1.3977,1.379,0.0187
1.3976,1.3789,0.0187
1.3975,1.3789,0.0186
1.3974,1.3789,0.0185
1.3974,1.3789,0.0184
1.3973,1.3789,0.0184
1.3972,1.379,0.0183
1.3971,1.3789,0.0182
1.397,1.3789,0.0182
1.3969,1.3788,0.0181
1.3968,1.3788,0.018
1.3968,1.3788,0.018
1.3967,1.3787,0.0179
1.3965,1.3787,0.0179
1.3964,1.3786,0.0178
1.3963,1.3786,0.0177
1.3962,1.3785,0.0177
1.3962,1.3786,0.0176
1.3961,1.3786,0.0175
1.396,1.3785,0.0175
1.3958,1.3784,0.0174
1.3957,1.3783,0.0173
1.3956,1.3783,0.0173
1.3955,1.3783,0.0172
1.3954,1.3783,0.0171
1.3954,1.3783,0.0171
1.3953,1.3782,0.017
1.3953,1.3783,0.017
1.3953,1.3784,0.0169
1.3952,1.3784,0.0168
1.3952,1.3784,0.0168
1.3951,1.3783,0.0167
1.395,1.3784,0.0167
1.395,1.3784,0.0166
1.395,1.3784,0.0165
1.3949,1.3784,0.0165
1.3948,1.3784,0.0164
1.3949,1.3784,0.0165
1.3948,1.3784,0.0164
1.3948,1.3784,0.0164
1.3948,1.3784,0.0164
1.3947,1.3784,0.0163
1.3947,1.3785,0.0163
1.3947,1.3785,0.0162
1.3946,1.3785,0.0161
1.3945,1.3784,0.0161
1.3945,1.3785,0.016
1.3944,1.3784,0.016
1.3943,1.3784,0.0159
1.3943,1.3784,0.0159
1.3951,1.3784,0.0167
1.395,1.3784,0.0166
1.395,1.3784,0.0166
