total_loss,domain_loss,src_cls_loss
1.4471,1.3713,0.0757
1.4107,1.3707,0.04
1.4249,1.3704,0.0545
1.4179,1.3685,0.0494
1.4204,1.3694,0.051
1.4114,1.3689,0.0426
1.4115,1.3695,0.0421
1.4091,1.372,0.0371
1.4067,1.3737,0.033
1.404,1.373,0.031
1.4074,1.3722,0.0352
1.4067,1.3727,0.034
1.4049,1.3734,0.0314
1.4049,1.3745,0.0304
1.4019,1.3732,0.0287
1.4183,1.3733,0.0451
1.4176,1.3727,0.0449
1.4144,1.3719,0.0425
1.4136,1.3733,0.0403
1.4112,1.3729,0.0383
1.4247,1.3736,0.0511
1.4234,1.3742,0.0493
1.4214,1.3735,0.0478
1.4189,1.373,0.0459
1.4218,1.373,0.0488
1.4224,1.3731,0.0493
1.4218,1.374,0.0478
1.42,1.3739,0.0462
1.4194,1.3737,0.0457
1.419,1.374,0.0449
1.418,1.3739,0.044
1.4167,1.374,0.0428
1.4156,1.374,0.0416
1.4122,1.3717,0.0405
1.4124,1.3724,0.04
1.4118,1.3724,0.0394
1.4113,1.3729,0.0384
1.4103,1.3728,0.0375
1.4102,1.3714,0.0388
1.41,1.3719,0.0381
1.4095,1.3723,0.0372
1.4091,1.3728,0.0363
1.4088,1.3733,0.0355
1.4082,1.3734,0.0348
1.4093,1.3736,0.0356
1.4088,1.3738,0.0349
1.4083,1.3739,0.0345
1.4082,1.3736,0.0346
1.4084,1.374,0.0343
1.4076,1.3738,0.0337
1.4071,1.3737,0.0334
1.4078,1.374,0.0337
1.407,1.3739,0.0331
1.4066,1.374,0.0326
1.4061,1.3738,0.0324
1.4062,1.3738,0.0324
1.4056,1.3736,0.0321
1.4055,1.3739,0.0316
1.4082,1.3734,0.0349
1.4082,1.3736,0.0345
1.4076,1.3736,0.034
1.4073,1.3735,0.0339
1.407,1.3736,0.0334
1.4064,1.3736,0.0329
1.4062,1.3738,0.0324
1.4065,1.374,0.0324
1.4069,1.3745,0.0324
1.4061,1.374,0.0321
1.4055,1.3738,0.0316
1.4049,1.3737,0.0313
1.4044,1.3736,0.0308
1.4042,1.3736,0.0306
1.4035,1.3733,0.0302
1.403,1.3732,0.0298
1.4024,1.373,0.0294
1.4021,1.3729,0.0291
1.4015,1.3727,0.0288
1.4015,1.3728,0.0287
1.4041,1.3728,0.0312
1.4038,1.373,0.0309
1.4036,1.3731,0.0305
1.4027,1.3726,0.0301
1.4036,1.3728,0.0308
1.4037,1.3729,0.0308
1.4035,1.3729,0.0305
1.4033,1.3731,0.0303
1.4031,1.3731,0.0299
1.4026,1.373,0.0296
1.4021,1.3728,0.0293
1.4019,1.3729,0.029
1.4013,1.3726,0.0287
1.4015,1.3728,0.0287
1.4011,1.3726,0.0285
1.4011,1.3728,0.0283
1.4012,1.3728,0.0284
1.4009,1.3727,0.0281
1.4004,1.3725,0.0279
1.4004,1.3727,0.0277
1.4,1.3725,0.0274
1.3996,1.3724,0.0272
1.3995,1.3726,0.0269
1.3991,1.3725,0.0267
1.3989,1.3725,0.0264
1.3988,1.3726,0.0262
1.3985,1.3726,0.0259
1.3984,1.3727,0.0257
1.3984,1.373,0.0254
1.3981,1.3729,0.0252
1.398,1.373,0.025
1.398,1.373,0.0249
1.3978,1.373,0.0247
1.3977,1.373,0.0247
1.3977,1.3728,0.0248
1.3977,1.3731,0.0246
1.3974,1.373,0.0244
1.3973,1.3731,0.0242
1.3971,1.3731,0.024
1.3968,1.373,0.0238
1.3967,1.3731,0.0236
1.3967,1.3733,0.0234
1.3966,1.3733,0.0232
1.3964,1.3734,0.0231
1.396,1.3731,0.0229
1.3957,1.373,0.0227
1.3958,1.3732,0.0226
1.3954,1.373,0.0224
1.395,1.3728,0.0223
1.3952,1.3729,0.0222
1.3947,1.3727,0.0221
1.3948,1.3726,0.0221
1.3947,1.3727,0.022
1.3944,1.3726,0.0218
1.3941,1.3724,0.0217
1.3939,1.3724,0.0215
1.3937,1.3723,0.0214
1.3936,1.3724,0.0212
1.3952,1.3724,0.0229
1.3952,1.3723,0.0229
1.395,1.3722,0.0228
1.3949,1.3721,0.0228
1.3948,1.3721,0.0227
1.3945,1.372,0.0225
1.3944,1.372,0.0224
1.3941,1.3719,0.0222
1.394,1.372,0.0221
1.3939,1.3719,0.022
1.3938,1.3718,0.0219
1.3937,1.3719,0.0218
1.3937,1.372,0.0217
1.3935,1.372,0.0216
1.3937,1.3721,0.0216
1.3933,1.3719,0.0215
1.3933,1.372,0.0213
1.3933,1.3721,0.0212
1.3931,1.3721,0.0211
1.3929,1.372,0.0209
1.3928,1.3719,0.0209
1.3927,1.3719,0.0208
1.3926,1.3719,0.0207
1.3923,1.3717,0.0206
1.3924,1.3718,0.0205
1.3923,1.3719,0.0204
1.3923,1.372,0.0203
1.3922,1.372,0.0202
1.3921,1.372,0.0201
1.392,1.372,0.0199
1.3921,1.3722,0.0198
1.392,1.3722,0.0197
1.392,1.3723,0.0196
1.3919,1.3724,0.0195
1.3919,1.3725,0.0194
1.3918,1.3725,0.0193
1.3918,1.3726,0.0192
1.3915,1.3724,0.0191
1.3915,1.3725,0.019
1.3913,1.3725,0.0189
1.3912,1.3724,0.0188
1.391,1.3721,0.0189
1.3908,1.372,0.0188
1.3907,1.372,0.0187
1.3905,1.3719,0.0187
1.3902,1.3716,0.0186
1.3907,1.3714,0.0193
1.3905,1.3711,0.0195
1.3905,1.3711,0.0194
