total_loss,domain_loss,src_cls_loss
1.5575,1.3097,0.2478
1.5564,1.3382,0.2182
1.5248,1.3413,0.1835
1.4932,1.3441,0.1491
1.4747,1.3482,0.1265
1.4643,1.3501,0.1142
1.4613,1.3496,0.1117
1.4725,1.3552,0.1174
1.4568,1.3493,0.1075
1.4548,1.3504,0.1044
1.4507,1.3506,0.1
1.452,1.3471,0.1048
1.4444,1.3472,0.0973
1.4478,1.3469,0.1009
1.4488,1.3468,0.102
1.4426,1.3445,0.0981
1.4443,1.344,0.1003
1.4473,1.346,0.1013
1.4457,1.3465,0.0992
1.4438,1.3486,0.0952
1.441,1.3484,0.0926
1.4394,1.3478,0.0916
1.4396,1.3476,0.092
1.4396,1.3483,0.0913
1.4401,1.3494,0.0907
1.4375,1.3496,0.0879
1.4367,1.3503,0.0864
1.4366,1.35,0.0866
1.4392,1.351,0.0882
1.4378,1.3516,0.0862
1.4375,1.3523,0.0852
1.4385,1.3521,0.0864
1.4377,1.3529,0.0848
1.4359,1.353,0.0829
1.4347,1.3532,0.0814
1.4331,1.3536,0.0795
1.4332,1.3531,0.08
1.4351,1.3549,0.0802
1.4339,1.3552,0.0787
1.4357,1.3556,0.0801
1.4363,1.3557,0.0806
1.4349,1.3555,0.0794
1.4334,1.3556,0.0778
1.4327,1.3562,0.0765
1.4317,1.3562,0.0755
1.4318,1.3564,0.0754
1.4319,1.3566,0.0753
1.4311,1.3571,0.074
1.4308,1.3561,0.0747
1.4323,1.3571,0.0752
1.4323,1.3573,0.075
1.4327,1.3577,0.0751
1.433,1.3578,0.0753
1.4327,1.3579,0.0748
1.4321,1.3582,0.0739
1.4322,1.3584,0.0738
1.4311,1.3583,0.0728
1.4302,1.3581,0.0721
1.4292,1.358,0.0713
1.4289,1.3575,0.0714
1.429,1.3583,0.0707
1.4278,1.3573,0.0705
1.4281,1.357,0.071
1.428,1.3578,0.0702
1.4278,1.3577,0.0701
1.4288,1.3575,0.0713
1.4288,1.3581,0.0706
1.4283,1.3585,0.0698
1.4286,1.3589,0.0697
1.4292,1.3589,0.0702
1.429,1.3591,0.0699
1.429,1.3597,0.0693
1.4284,1.3598,0.0686
1.4275,1.3598,0.0677
1.4275,1.3597,0.0677
1.427,1.3597,0.0674
1.4263,1.3597,0.0666
1.426,1.3595,0.0664
1.4255,1.3595,0.066
1.4249,1.3596,0.0654
1.4246,1.3597,0.0649
1.4234,1.3592,0.0642
1.4225,1.3589,0.0635
1.4218,1.3589,0.0629
1.421,1.3588,0.0622
1.4227,1.3596,0.0631
1.4226,1.3593,0.0633
1.4224,1.3595,0.063
1.4229,1.3593,0.0636
1.4219,1.3588,0.0631
1.4212,1.3585,0.0627
1.4213,1.3589,0.0624
1.4212,1.3588,0.0624
1.4201,1.3581,0.062
1.4211,1.3584,0.0627
1.4212,1.3583,0.0629
1.4213,1.3583,0.0629
1.4209,1.3584,0.0625
1.4215,1.3582,0.0633
1.4214,1.3582,0.0632
1.4219,1.3583,0.0635
1.4217,1.3584,0.0632
1.4208,1.3579,0.0629
1.4223,1.3585,0.0638
1.422,1.3584,0.0637
1.4214,1.358,0.0634
1.4213,1.3579,0.0635
1.4226,1.3579,0.0647
1.423,1.3581,0.0649
1.4225,1.3579,0.0646
1.4221,1.3578,0.0643
1.4214,1.3573,0.0641
1.4208,1.3571,0.0637
1.4211,1.3572,0.0638
1.4207,1.357,0.0637
1.4204,1.3571,0.0632
1.42,1.3571,0.0629
1.4201,1.3574,0.0627
1.4199,1.3574,0.0624
1.4203,1.3574,0.0629
1.4201,1.3574,0.0627
1.4205,1.3577,0.0628
1.4209,1.3577,0.0632
1.4218,1.358,0.0638
1.4219,1.3584,0.0635
1.4223,1.3583,0.064
1.4222,1.3584,0.0638
1.4219,1.3582,0.0638
1.4219,1.3584,0.0635
1.4221,1.359,0.0631
1.4217,1.359,0.0626
1.4219,1.3593,0.0627
1.4219,1.3596,0.0623
1.4214,1.3596,0.0618
1.421,1.3595,0.0615
1.4215,1.3594,0.0621
1.4213,1.359,0.0623
1.4211,1.3589,0.0621
1.4208,1.3589,0.062
1.4203,1.3586,0.0617
1.4215,1.3591,0.0624
1.4212,1.359,0.0622
1.4212,1.3592,0.062
1.4214,1.3595,0.0619
1.421,1.3591,0.0619
1.4208,1.3592,0.0616
1.4199,1.3586,0.0613
1.4189,1.358,0.0609
1.4179,1.3572,0.0607
1.4174,1.3571,0.0603
1.4172,1.3572,0.06
1.4168,1.357,0.0598
1.4167,1.3572,0.0595
1.416,1.3569,0.0591
1.4158,1.3569,0.0589
1.4159,1.3566,0.0593
1.4153,1.3564,0.059
1.4149,1.3561,0.0588
1.4149,1.3557,0.0592
1.4147,1.3558,0.0589
1.4146,1.356,0.0586
1.4139,1.3555,0.0583
1.4136,1.3554,0.0581
1.4126,1.3548,0.0578
1.412,1.3545,0.0575
1.4118,1.3544,0.0574
1.4118,1.3544,0.0574
1.4116,1.3545,0.0571
1.4119,1.3545,0.0574
1.4121,1.3545,0.0576
1.4118,1.3542,0.0576
1.412,1.3545,0.0575
1.4118,1.3546,0.0572
1.4115,1.3545,0.057
1.4113,1.3545,0.0568
1.411,1.3542,0.0568
1.4108,1.3542,0.0566
1.4105,1.3542,0.0564
1.4106,1.3542,0.0564
1.4104,1.3542,0.0562
1.4103,1.3543,0.056
1.4106,1.3544,0.0561
1.4102,1.3542,0.0559
1.4102,1.3544,0.0558
1.4096,1.3541,0.0555
1.4097,1.3542,0.0555
1.4095,1.3542,0.0553
1.4091,1.3541,0.0551
1.4089,1.3541,0.0548
1.4087,1.3541,0.0546
1.4083,1.354,0.0543
1.4082,1.3541,0.0542
1.4082,1.3542,0.054
1.4079,1.3541,0.0538
1.4078,1.3542,0.0536
1.4072,1.3539,0.0534
1.4067,1.3535,0.0531
1.406,1.3531,0.0529
1.4058,1.3529,0.0528
1.4053,1.3527,0.0526
1.4045,1.3521,0.0524
1.4039,1.3517,0.0521
1.404,1.3519,0.0521
1.4035,1.3515,0.052
1.4034,1.3514,0.0521
1.4028,1.351,0.0518
1.4026,1.351,0.0516
1.4022,1.3507,0.0515
1.4017,1.3505,0.0512
