total_loss,domain_loss,src_cls_loss
1.567,1.3714,0.1956
1.485,1.3635,0.1215
1.4415,1.3573,0.0841
1.4302,1.3668,0.0635
1.451,1.3678,0.0832
1.441,1.3691,0.0719
1.435,1.3701,0.0648
1.4366,1.37,0.0666
1.4299,1.3704,0.0596
1.4294,1.3715,0.0579
1.4275,1.373,0.0545
1.4235,1.3733,0.0502
1.4195,1.3729,0.0465
1.4177,1.374,0.0437
1.4249,1.374,0.0509
1.4225,1.3746,0.048
1.4202,1.3751,0.0452
1.4229,1.3754,0.0474
1.4212,1.3756,0.0455
1.418,1.3747,0.0433
1.4161,1.3748,0.0413
1.4147,1.3752,0.0394
1.4132,1.3752,0.038
1.414,1.3752,0.0388
1.4169,1.3752,0.0418
1.4158,1.375,0.0408
1.4145,1.3752,0.0394
1.4132,1.3749,0.0383
1.4127,1.3751,0.0377
1.4124,1.3752,0.0372
1.4132,1.3755,0.0377
1.4125,1.3758,0.0367
1.4119,1.3759,0.036
1.411,1.3759,0.0351
1.4112,1.376,0.0352
1.4103,1.376,0.0343
1.4096,1.3762,0.0334
1.4091,1.3766,0.0325
1.4085,1.3767,0.0318
1.4113,1.3763,0.035
1.4112,1.3762,0.035
1.4107,1.3765,0.0342
1.4102,1.3767,0.0335
1.4096,1.3768,0.0328
1.4091,1.377,0.0321
1.4086,1.3772,0.0314
1.408,1.3772,0.0307
1.4092,1.3772,0.032
1.4109,1.3772,0.0336
1.4104,1.3772,0.0333
1.4106,1.377,0.0336
1.4103,1.3772,0.0331
1.4099,1.3771,0.0328
1.4095,1.3773,0.0323
1.4088,1.3772,0.0317
1.4079,1.3767,0.0312
1.4078,1.377,0.0308
1.4079,1.3771,0.0308
1.4081,1.377,0.0311
1.4084,1.3771,0.0313
1.4081,1.3773,0.0308
1.4083,1.3772,0.0311
1.4072,1.3766,0.0307
1.4071,1.3769,0.0302
1.4063,1.3764,0.0299
1.4066,1.3761,0.0305
1.407,1.3761,0.0309
1.4074,1.3764,0.031
1.4071,1.3764,0.0307
1.4069,1.3765,0.0304
1.4069,1.3769,0.03
1.4071,1.377,0.03
1.4075,1.377,0.0305
1.4079,1.3771,0.0308
1.4076,1.3772,0.0305
1.4075,1.3772,0.0303
1.4072,1.3774,0.0299
1.4072,1.3776,0.0295
1.4068,1.3776,0.0293
1.4079,1.3778,0.0302
1.4078,1.3779,0.0299
1.4075,1.3779,0.0296
1.4072,1.378,0.0293
1.4075,1.378,0.0295
1.4077,1.3782,0.0295
1.4073,1.3781,0.0292
1.4071,1.3783,0.0288
1.4067,1.3782,0.0286
1.4066,1.3782,0.0284
1.4061,1.3781,0.0281
1.406,1.3782,0.0278
1.4057,1.3782,0.0275
1.4059,1.3781,0.0278
1.4057,1.3781,0.0275
1.4056,1.3782,0.0274
1.4054,1.3783,0.0271
1.4051,1.3783,0.0269
1.4047,1.3781,0.0267
1.4047,1.3782,0.0266
1.4045,1.3782,0.0263
1.4043,1.3783,0.0261
1.404,1.3782,0.0258
1.4036,1.378,0.0256
1.4035,1.3781,0.0254
1.4033,1.3782,0.0251
1.4032,1.3782,0.025
1.403,1.378,0.025
1.4029,1.3781,0.0248
1.4026,1.378,0.0246
1.4027,1.378,0.0247
1.403,1.378,0.025
1.4027,1.3779,0.0248
1.4028,1.3779,0.0248
1.4031,1.3781,0.0251
1.403,1.3781,0.0249
1.4028,1.378,0.0247
1.4026,1.378,0.0245
1.4024,1.378,0.0244
1.4024,1.378,0.0244
1.4024,1.3782,0.0242
1.4023,1.3782,0.0241
1.4019,1.378,0.0239
1.4016,1.3778,0.0237
1.4013,1.3778,0.0236
1.4012,1.3778,0.0234
1.4013,1.378,0.0233
1.4009,1.3778,0.0231
1.4009,1.3779,0.023
1.4008,1.378,0.0228
1.4008,1.3781,0.0227
1.4007,1.3782,0.0225
1.4008,1.3783,0.0225
1.4009,1.3784,0.0225
1.4009,1.3785,0.0224
1.4006,1.3784,0.0222
1.4005,1.3785,0.0221
1.4004,1.3785,0.022
1.4004,1.3786,0.0218
1.4001,1.3784,0.0217
1.4,1.3785,0.0215
1.3996,1.3782,0.0213
1.3993,1.3781,0.0212
1.3994,1.3783,0.021
1.399,1.3781,0.0209
1.3991,1.3783,0.0208
1.3989,1.3783,0.0206
1.3989,1.3784,0.0205
1.3987,1.3784,0.0203
1.3986,1.3784,0.0202
1.3983,1.3782,0.0201
1.3982,1.3783,0.02
1.3981,1.3783,0.0198
1.3982,1.3785,0.0197
1.3981,1.3785,0.0196
1.3978,1.3784,0.0194
1.3978,1.3785,0.0193
1.3977,1.3785,0.0192
1.3977,1.3785,0.0192
1.3976,1.3786,0.0191
1.3973,1.3784,0.019
1.3973,1.3784,0.0188
1.3972,1.3784,0.0187
1.397,1.3784,0.0186
1.3969,1.3783,0.0185
1.3966,1.3782,0.0184
1.3965,1.3782,0.0183
1.3964,1.3782,0.0182
1.3963,1.3782,0.0181
1.3961,1.3782,0.018
1.3959,1.3781,0.0179
1.3959,1.3781,0.0178
1.3959,1.3781,0.0178
1.3958,1.3781,0.0177
1.3958,1.3781,0.0176
1.3956,1.3781,0.0175
1.3955,1.3781,0.0174
1.3956,1.3782,0.0174
1.3954,1.378,0.0174
1.3955,1.378,0.0175
1.3954,1.378,0.0174
1.3949,1.3776,0.0173
1.3951,1.3779,0.0172
1.3949,1.3779,0.0171
1.3954,1.3779,0.0175
1.3954,1.3779,0.0175
1.3952,1.3779,0.0174
1.3953,1.378,0.0173
1.3952,1.3781,0.0172
1.3951,1.378,0.0171
1.3951,1.3781,0.017
1.3948,1.3778,0.0169
1.3948,1.3779,0.0169
1.3947,1.3779,0.0168
1.3945,1.3779,0.0167
1.3943,1.3777,0.0166
1.3942,1.3777,0.0165
