total_loss,domain_loss,src_cls_loss
1.4511,1.3768,0.0743
1.4078,1.3653,0.0425
1.5304,1.3707,0.1598
1.493,1.3693,0.1238
1.4751,1.3682,0.1069
1.4666,1.3703,0.0962
1.4541,1.3711,0.083
1.4452,1.3723,0.0729
1.4369,1.372,0.0649
1.4333,1.3707,0.0627
1.4256,1.3683,0.0573
1.4232,1.3705,0.0526
1.4202,1.3713,0.0489
1.4163,1.3707,0.0455
1.4175,1.3715,0.0461
1.4168,1.3725,0.0443
1.4219,1.373,0.0489
1.4222,1.3738,0.0484
1.4202,1.3743,0.0459
1.4185,1.3748,0.0438
1.4171,1.3745,0.0426
1.4168,1.3747,0.0421
1.4166,1.3735,0.0431
1.4179,1.3747,0.0432
1.4177,1.375,0.0426
1.4152,1.374,0.0413
1.4141,1.374,0.04
1.419,1.3741,0.0449
1.421,1.3746,0.0464
1.4198,1.3748,0.0449
1.4182,1.3746,0.0436
1.4168,1.3745,0.0423
1.4177,1.3745,0.0432
1.4178,1.3748,0.043
1.4172,1.3753,0.0419
1.4173,1.3757,0.0416
1.4165,1.3757,0.0409
1.4159,1.3761,0.0399
1.4153,1.3761,0.0391
1.4148,1.376,0.0388
1.4147,1.3757,0.0389
1.4139,1.3757,0.0382
1.4133,1.3758,0.0375
1.4127,1.376,0.0367
1.4137,1.3761,0.0376
1.4127,1.3757,0.037
1.413,1.3761,0.0369
1.4125,1.3758,0.0367
1.4117,1.3756,0.0361
1.4121,1.3757,0.0364
1.4113,1.3755,0.0358
1.4111,1.3757,0.0354
1.4105,1.3758,0.0347
1.41,1.376,0.0341
1.4095,1.3761,0.0334
1.4091,1.3762,0.0328
1.4089,1.3762,0.0327
1.4086,1.3762,0.0323
1.4079,1.3761,0.0318
1.4119,1.3764,0.0355
1.4116,1.3764,0.0353
1.411,1.3762,0.0348
1.4107,1.3764,0.0343
1.4101,1.3763,0.0338
1.4097,1.3763,0.0335
1.4102,1.3765,0.0337
1.4095,1.3761,0.0334
1.4095,1.3762,0.0333
1.409,1.3763,0.0328
1.4094,1.3762,0.0332
1.4095,1.3763,0.0333
1.4094,1.3765,0.0329
1.4091,1.3766,0.0325
1.4087,1.3766,0.0321
1.4086,1.3765,0.0321
1.4085,1.3767,0.0318
1.4083,1.3767,0.0316
1.408,1.3768,0.0312
1.4079,1.3769,0.031
1.4076,1.3768,0.0308
1.4077,1.3769,0.0308
1.4077,1.3769,0.0308
1.4082,1.377,0.0312
1.4081,1.377,0.0311
1.4076,1.3768,0.0307
1.4071,1.3767,0.0304
1.4069,1.3768,0.0301
1.4065,1.3766,0.0299
1.4064,1.3765,0.0299
1.4061,1.3766,0.0296
1.4059,1.3765,0.0294
1.4067,1.3766,0.0301
1.4067,1.3768,0.0298
1.4064,1.3767,0.0297
1.4062,1.3766,0.0296
1.4067,1.3769,0.0298
1.4067,1.3771,0.0296
1.4066,1.3771,0.0294
1.4063,1.3771,0.0292
1.4063,1.3772,0.0291
1.406,1.3772,0.0288
1.4057,1.3772,0.0285
1.4054,1.3771,0.0283
1.4053,1.3773,0.028
1.4054,1.3774,0.0281
1.4054,1.3774,0.028
1.4053,1.3774,0.0278
1.405,1.3774,0.0276
1.4048,1.3775,0.0274
1.4045,1.3773,0.0272
1.4045,1.3774,0.0271
1.4044,1.3775,0.0269
1.4041,1.3774,0.0267
1.4039,1.3775,0.0264
1.4037,1.3775,0.0262
1.4036,1.3776,0.026
1.4031,1.3773,0.0258
1.403,1.3772,0.0258
1.4027,1.3771,0.0256
1.4025,1.3771,0.0254
1.4022,1.3769,0.0252
1.4016,1.3766,0.025
1.4015,1.3766,0.0248
1.4014,1.3767,0.0247
1.4014,1.3766,0.0248
1.4012,1.3765,0.0247
1.4011,1.3765,0.0246
1.4004,1.3759,0.0244
1.4004,1.3761,0.0242
1.4004,1.3762,0.0241
1.4001,1.3762,0.0239
1.4,1.3762,0.0238
1.3999,1.3763,0.0236
1.3998,1.3763,0.0235
1.3997,1.3763,0.0234
1.3995,1.3763,0.0232
1.3995,1.3764,0.0231
1.3994,1.3764,0.023
1.3993,1.3764,0.0229
1.3993,1.3765,0.0228
1.3991,1.3765,0.0226
1.399,1.3766,0.0225
1.3988,1.3765,0.0223
1.3988,1.3767,0.0222
1.3987,1.3766,0.022
1.3985,1.3766,0.0219
1.3984,1.3767,0.0217
1.3983,1.3767,0.0216
1.3982,1.3768,0.0214
1.3982,1.3769,0.0213
1.3981,1.3769,0.0212
1.3979,1.3769,0.021
1.3978,1.3769,0.0209
1.3978,1.377,0.0208
1.3976,1.377,0.0206
1.3975,1.377,0.0205
1.3974,1.377,0.0204
1.3974,1.3771,0.0203
1.3972,1.3771,0.0202
1.3968,1.3768,0.02
1.3967,1.3768,0.0199
1.3967,1.3769,0.0198
1.3966,1.3767,0.0199
1.3966,1.3768,0.0197
1.3964,1.3768,0.0196
1.3963,1.3768,0.0195
1.3962,1.3768,0.0195
1.3962,1.3768,0.0194
1.3962,1.3769,0.0193
1.3961,1.3769,0.0192
1.396,1.3769,0.0191
1.3958,1.3768,0.019
1.3958,1.3769,0.0188
1.3957,1.377,0.0187
1.3958,1.3771,0.0186
1.3956,1.3771,0.0185
1.3953,1.3769,0.0184
1.3954,1.377,0.0183
1.3952,1.377,0.0183
1.395,1.3769,0.0182
1.3949,1.3768,0.0181
1.3948,1.3767,0.018
1.3947,1.3767,0.0179
1.3945,1.3767,0.0178
1.3945,1.3767,0.0178
1.3944,1.3767,0.0177
1.3943,1.3767,0.0176
1.3942,1.3767,0.0176
