total_loss,domain_loss,src_cls_loss
1.4755,1.3679,0.1076
1.4672,1.3591,0.1081
1.4423,1.3685,0.0738
1.4358,1.3727,0.0631
1.4262,1.3753,0.0508
1.4203,1.3771,0.0431
1.4152,1.3774,0.0378
1.4109,1.3776,0.0332
1.4339,1.3783,0.0556
1.4334,1.3785,0.055
1.4377,1.3784,0.0593
1.4351,1.3779,0.0572
1.4314,1.3784,0.053
1.4281,1.3784,0.0496
1.4273,1.3789,0.0483
1.424,1.3779,0.046
1.4218,1.3782,0.0435
1.4191,1.378,0.0412
1.4166,1.3776,0.039
1.4154,1.3783,0.0371
1.4137,1.3783,0.0354
1.4119,1.3781,0.0338
1.4113,1.3787,0.0326
1.4104,1.3788,0.0316
1.4095,1.3789,0.0306
1.4143,1.379,0.0353
1.4183,1.3792,0.0391
1.4184,1.3789,0.0395
1.4165,1.3783,0.0383
1.4152,1.3782,0.037
1.4145,1.3782,0.0363
1.4168,1.3783,0.0385
1.4157,1.3782,0.0375
1.415,1.3785,0.0365
1.4141,1.3786,0.0355
1.4134,1.3788,0.0346
1.4129,1.3791,0.0338
1.4119,1.379,0.033
1.4114,1.379,0.0324
1.4111,1.3792,0.0319
1.4125,1.3796,0.0329
1.412,1.3798,0.0322
1.4118,1.3799,0.0319
1.4125,1.3801,0.0325
1.4119,1.3801,0.0318
1.4114,1.3803,0.0311
1.413,1.3805,0.0325
1.4129,1.3808,0.0322
1.4125,1.381,0.0316
1.412,1.3811,0.0309
1.4116,1.3811,0.0304
1.4118,1.3812,0.0306
1.4118,1.3812,0.0306
1.412,1.3814,0.0306
1.4117,1.3815,0.0303
1.4129,1.3816,0.0313
1.4125,1.3816,0.0309
1.4121,1.3817,0.0304
1.4118,1.3819,0.0299
1.4115,1.3822,0.0294
1.4112,1.3823,0.0289
1.4106,1.3821,0.0284
1.4101,1.3821,0.028
1.4097,1.3821,0.0276
1.4096,1.3824,0.0272
1.4093,1.3826,0.0268
1.409,1.3826,0.0264
1.4085,1.3825,0.026
