total_loss,domain_loss,src_cls_loss
1.5661,1.3688,0.1974
1.5196,1.3718,0.1479
1.5023,1.3747,0.1276
1.4969,1.3765,0.1204
1.4934,1.3775,0.116
1.4857,1.3766,0.1091
1.4833,1.3766,0.1067
1.4797,1.3767,0.103
1.4777,1.3769,0.1009
1.4775,1.3766,0.101
1.4753,1.377,0.0984
1.4736,1.3769,0.0967
1.4717,1.377,0.0947
1.4721,1.3769,0.0952
1.4706,1.3763,0.0943
1.4688,1.3762,0.0926
1.4676,1.376,0.0915
1.4668,1.3759,0.0909
1.4658,1.3764,0.0895
1.4645,1.3763,0.0882
1.4656,1.3759,0.0897
1.4646,1.3761,0.0886
1.4635,1.3761,0.0874
1.4629,1.3758,0.087
1.4631,1.376,0.0871
1.4627,1.3762,0.0866
1.463,1.3762,0.0868
1.463,1.3762,0.0868
1.463,1.3762,0.0868
1.4625,1.3765,0.0859
1.4618,1.3766,0.0851
1.4608,1.3767,0.0841
1.4604,1.3767,0.0837
1.4604,1.3769,0.0835
1.4606,1.3771,0.0836
1.46,1.3769,0.0831
1.4596,1.3771,0.0824
1.4587,1.3771,0.0816
1.4585,1.3771,0.0814
1.458,1.3771,0.0809
1.4582,1.3772,0.081
1.4577,1.3772,0.0804
1.4576,1.3772,0.0804
1.4572,1.3773,0.0799
1.4566,1.3773,0.0793
1.4563,1.3774,0.0789
1.4561,1.3775,0.0786
1.4569,1.3776,0.0793
1.4562,1.3777,0.0785
1.4559,1.3777,0.0782
1.4554,1.3777,0.0777
1.4549,1.3778,0.0771
1.4548,1.3778,0.077
1.4548,1.3778,0.0769
1.455,1.3779,0.0772
1.4546,1.3779,0.0767
1.4548,1.3779,0.0769
1.4545,1.3779,0.0766
1.4542,1.378,0.0762
1.4538,1.3781,0.0757
1.4536,1.3781,0.0755
1.4532,1.3782,0.075
1.453,1.3783,0.0747
1.4527,1.3784,0.0744
1.4526,1.3784,0.0742
1.4524,1.3784,0.074
1.4523,1.3785,0.0739
1.4523,1.3785,0.0738
1.4519,1.3786,0.0733
1.4512,1.3787,0.0725
1.4504,1.3787,0.0718
1.45,1.3787,0.0713
1.4493,1.3788,0.0705
1.4488,1.3789,0.0699
1.4483,1.379,0.0693
1.4477,1.379,0.0687
1.4472,1.3791,0.0682
1.4468,1.3791,0.0677
1.4463,1.3791,0.0672
1.4456,1.3791,0.0665
1.4451,1.3792,0.066
1.4447,1.3792,0.0655
1.4442,1.3793,0.065
1.4437,1.3793,0.0644
1.4435,1.3794,0.0641
1.4433,1.3795,0.0638
1.4428,1.3795,0.0632
1.4425,1.3796,0.0629
1.4422,1.3796,0.0626
1.4418,1.3796,0.0622
1.4415,1.3797,0.0618
1.441,1.3797,0.0613
1.4406,1.3798,0.0608
1.4403,1.3798,0.0605
1.4398,1.3799,0.0599
1.4394,1.3799,0.0595
1.4391,1.38,0.0591
1.4388,1.38,0.0588
1.4383,1.38,0.0583
1.438,1.3801,0.0579
1.4377,1.3801,0.0576
1.4374,1.3802,0.0573
1.4373,1.3802,0.0571
1.4369,1.3802,0.0567
1.4366,1.3803,0.0564
1.4364,1.3803,0.0561
1.4361,1.3804,0.0557
1.4358,1.3804,0.0554
1.4356,1.3805,0.0552
1.4354,1.3805,0.0549
1.4351,1.3806,0.0545
1.4349,1.3806,0.0543
1.4346,1.3806,0.054
1.4342,1.3806,0.0536
1.4341,1.3807,0.0535
1.4338,1.3807,0.0531
1.4338,1.3807,0.053
1.4336,1.3808,0.0528
1.4334,1.3808,0.0525
1.4331,1.3809,0.0522
1.4328,1.3809,0.052
1.4326,1.3809,0.0517
1.4324,1.3809,0.0515
1.4323,1.3809,0.0514
1.4321,1.3809,0.0512
1.4319,1.381,0.0509
1.4316,1.381,0.0506
1.4313,1.381,0.0503
1.431,1.381,0.05
1.4306,1.381,0.0497
1.4304,1.381,0.0494
1.43,1.381,0.0491
1.4298,1.381,0.0488
1.4295,1.381,0.0485
1.4292,1.381,0.0482
1.4289,1.3811,0.0479
1.4287,1.3811,0.0476
1.4284,1.3811,0.0473
