total_loss,domain_loss,src_cls_loss
1.4795,1.3659,0.1136
1.4937,1.3815,0.1121
1.5076,1.3855,0.1221
1.4793,1.3854,0.0939
1.4595,1.3841,0.0753
1.4456,1.3823,0.0634
1.4392,1.3846,0.0546
1.4322,1.384,0.0483
1.4256,1.3827,0.0429
1.4217,1.383,0.0387
1.4188,1.3837,0.0352
1.4171,1.3848,0.0323
1.4138,1.3839,0.0298
1.4133,1.3856,0.0277
1.4113,1.3854,0.0259
1.4067,1.3824,0.0243
1.4063,1.3835,0.0229
1.4078,1.3838,0.024
1.4151,1.3846,0.0305
1.4153,1.3845,0.0309
1.4143,1.3843,0.0299
1.4141,1.3843,0.0298
1.4131,1.3842,0.0289
1.4127,1.3843,0.0284
1.4117,1.3844,0.0273
1.4107,1.3842,0.0265
1.4107,1.3842,0.0265
1.4099,1.3842,0.0257
1.4087,1.384,0.0248
1.4081,1.3839,0.0242
1.4073,1.3839,0.0234
1.4072,1.384,0.0232
1.4063,1.3838,0.0225
1.4057,1.3839,0.0219
1.4054,1.384,0.0214
1.4065,1.3841,0.0224
1.4071,1.384,0.0231
1.407,1.384,0.023
1.4068,1.3842,0.0226
1.4064,1.3842,0.0222
1.4065,1.3843,0.0222
1.4071,1.3843,0.0227
1.4097,1.3843,0.0254
1.4094,1.3844,0.0251
1.4087,1.3842,0.0245
1.4082,1.3843,0.024
1.4076,1.3842,0.0235
1.4072,1.3842,0.023
1.4069,1.3843,0.0225
1.4066,1.3845,0.0221
1.4061,1.3845,0.0216
1.4058,1.3846,0.0212
1.4055,1.3846,0.0208
1.4051,1.3847,0.0204
1.4048,1.3848,0.0201
1.4044,1.3847,0.0197
1.4041,1.3848,0.0194
1.4037,1.3847,0.019
1.4035,1.3848,0.0187
1.4033,1.3848,0.0185
1.4029,1.3847,0.0182
1.4065,1.3847,0.0218
1.4063,1.3848,0.0215
1.4061,1.3849,0.0212
1.4058,1.3849,0.0209
1.4054,1.3848,0.0205
1.4051,1.3848,0.0203
1.4048,1.3849,0.02
1.4049,1.385,0.0199
1.4058,1.3851,0.0207
1.4063,1.385,0.0213
1.407,1.3851,0.0219
1.4073,1.3851,0.0221
1.4069,1.3851,0.0218
1.4066,1.3851,0.0216
1.4064,1.3852,0.0213
1.4062,1.3852,0.021
1.406,1.3853,0.0207
1.4056,1.3852,0.0205
1.4054,1.3852,0.0202
1.4052,1.3853,0.02
1.405,1.3853,0.0197
1.4048,1.3853,0.0195
1.4046,1.3853,0.0192
1.4044,1.3853,0.019
1.4042,1.3854,0.0188
1.4039,1.3853,0.0186
1.4037,1.3853,0.0184
1.4035,1.3854,0.0182
1.4034,1.3854,0.0181
1.4045,1.3853,0.0192
1.4043,1.3852,0.0191
1.404,1.3851,0.0189
1.4036,1.3849,0.0187
1.4035,1.385,0.0185
1.4032,1.3849,0.0183
1.4031,1.385,0.0181
1.4029,1.3849,0.0179
1.4029,1.3851,0.0178
1.4029,1.3853,0.0176
1.4027,1.3853,0.0174
1.4026,1.3853,0.0172
1.4024,1.3853,0.0171
1.4022,1.3853,0.0169
1.4019,1.3852,0.0167
1.4017,1.3851,0.0166
1.4016,1.3852,0.0164
1.4015,1.3852,0.0163
1.4014,1.3853,0.0161
1.4013,1.3853,0.016
1.401,1.3852,0.0158
1.4009,1.3852,0.0157
1.4008,1.3852,0.0156
1.4007,1.3853,0.0154
1.4007,1.3854,0.0153
1.4006,1.3855,0.0152
1.4005,1.3855,0.015
1.4002,1.3853,0.0149
1.4002,1.3854,0.0148
1.4001,1.3854,0.0147
1.3999,1.3854,0.0145
1.3999,1.3855,0.0144
1.3998,1.3855,0.0143
1.3996,1.3854,0.0142
1.3995,1.3854,0.0141
1.3994,1.3855,0.014
1.3993,1.3854,0.0138
1.3993,1.3855,0.0138
1.3993,1.3855,0.0139
1.3993,1.3855,0.0137
1.3991,1.3855,0.0137
1.3991,1.3855,0.0136
1.399,1.3855,0.0135
1.3988,1.3855,0.0134
1.3988,1.3855,0.0133
1.3987,1.3855,0.0132
1.3986,1.3855,0.0131
1.3985,1.3856,0.013
1.3984,1.3855,0.0129
1.3983,1.3856,0.0128
1.3983,1.3856,0.0127
1.3981,1.3855,0.0126
1.398,1.3855,0.0125
1.398,1.3855,0.0124
1.3979,1.3855,0.0123
1.3978,1.3856,0.0123
1.3977,1.3856,0.0122
1.3977,1.3856,0.0121
1.3976,1.3856,0.012
1.3975,1.3856,0.0119
1.3974,1.3856,0.0119
1.3973,1.3856,0.0118
1.3972,1.3855,0.0117
1.3972,1.3856,0.0116
1.3971,1.3856,0.0115
1.397,1.3855,0.0115
1.3969,1.3855,0.0114
1.3969,1.3855,0.0113
1.3968,1.3855,0.0113
