total_loss,domain_loss,src_cls_loss
1.5133,1.3475,0.1659
1.4595,1.3706,0.0889
1.4507,1.3766,0.0741
1.4378,1.3803,0.0575
1.4283,1.3821,0.0462
1.4268,1.3821,0.0447
1.4291,1.3796,0.0495
1.4343,1.3823,0.052
1.4306,1.383,0.0477
1.4267,1.3837,0.0431
1.4258,1.3839,0.0419
1.4287,1.384,0.0446
1.4252,1.3838,0.0414
1.4222,1.3837,0.0386
1.4194,1.3834,0.0361
1.4174,1.3836,0.0338
1.4157,1.3836,0.0322
1.4136,1.3831,0.0304
1.4123,1.3835,0.0288
1.4127,1.3836,0.029
1.4169,1.3837,0.0332
1.4155,1.3837,0.0319
1.4141,1.3836,0.0305
1.4126,1.3834,0.0292
1.4117,1.3836,0.0281
1.418,1.3839,0.0341
1.4204,1.3835,0.0369
1.4213,1.3838,0.0376
1.4201,1.3838,0.0364
1.4205,1.3838,0.0367
1.4196,1.384,0.0356
1.4181,1.3835,0.0346
1.4171,1.3836,0.0335
1.4161,1.3835,0.0326
1.4151,1.3834,0.0317
1.4141,1.3832,0.0309
1.4135,1.3834,0.03
1.413,1.3837,0.0293
1.4122,1.3837,0.0285
1.4118,1.384,0.0278
1.4112,1.384,0.0271
1.4103,1.3839,0.0265
1.4099,1.384,0.0259
1.4093,1.384,0.0253
1.4085,1.3838,0.0247
1.4082,1.384,0.0242
1.4078,1.3841,0.0237
1.4071,1.3839,0.0232
1.4068,1.384,0.0227
1.4067,1.3843,0.0224
1.413,1.3842,0.0288
1.4129,1.3842,0.0288
1.4125,1.3842,0.0283
1.4119,1.3841,0.0277
1.4113,1.384,0.0272
1.4117,1.3841,0.0276
1.4132,1.3842,0.029
1.413,1.3842,0.0288
1.4125,1.3842,0.0283
1.412,1.3842,0.0278
1.4116,1.3843,0.0274
1.4112,1.3843,0.0269
1.4154,1.3842,0.0312
1.4157,1.384,0.0317
1.4157,1.384,0.0316
1.4155,1.384,0.0314
1.415,1.3841,0.031
1.4145,1.384,0.0305
1.4139,1.3838,0.0301
1.413,1.3834,0.0297
