total_loss,domain_loss,src_cls_loss
1.6114,1.3634,0.248
1.5665,1.3688,0.1977
1.5556,1.3705,0.1851
1.5437,1.3712,0.1724
1.5362,1.3716,0.1646
1.5303,1.3717,0.1586
1.5271,1.3718,0.1553
1.5224,1.3723,0.1501
1.526,1.373,0.153
1.5244,1.3724,0.152
1.5214,1.3722,0.1492
1.5198,1.3722,0.1476
1.5164,1.3724,0.144
1.5166,1.3723,0.1443
1.5158,1.3726,0.1432
1.5157,1.373,0.1428
1.5147,1.3731,0.1417
1.5129,1.373,0.14
1.5123,1.3734,0.139
1.5101,1.3736,0.1366
1.5089,1.3737,0.1352
1.5082,1.3737,0.1346
1.5073,1.3739,0.1334
1.5077,1.3741,0.1337
1.5084,1.3743,0.1341
1.5075,1.3744,0.1331
1.5073,1.3746,0.1326
1.5074,1.3747,0.1327
1.5074,1.3746,0.1327
1.5075,1.3748,0.1327
1.5077,1.3749,0.1327
1.5075,1.3752,0.1323
1.5072,1.3753,0.1318
1.5071,1.3755,0.1315
1.5069,1.3755,0.1314
1.5069,1.3756,0.1312
1.5061,1.3758,0.1303
1.506,1.3758,0.1302
1.5059,1.3759,0.13
1.5051,1.3759,0.1291
1.5048,1.3759,0.1288
1.5043,1.3759,0.1283
1.5042,1.376,0.1281
1.5036,1.376,0.1276
1.5034,1.376,0.1274
1.503,1.3761,0.1269
1.5022,1.3761,0.126
1.5019,1.3761,0.1257
1.5015,1.3762,0.1252
1.501,1.3763,0.1247
1.5013,1.3763,0.125
1.501,1.3764,0.1246
1.5007,1.3764,0.1243
1.5002,1.3766,0.1236
1.5,1.3767,0.1233
1.4997,1.3768,0.1229
1.4996,1.3769,0.1227
1.4993,1.3769,0.1224
1.4992,1.3769,0.1223
1.4991,1.377,0.1221
1.4982,1.3769,0.1213
1.4979,1.377,0.1209
1.4978,1.377,0.1208
1.4976,1.377,0.1206
1.4971,1.377,0.1201
1.4967,1.377,0.1196
1.4964,1.377,0.1194
1.4963,1.3771,0.1192
1.4962,1.3772,0.119
1.4959,1.3772,0.1186
1.496,1.3774,0.1186
1.4957,1.3774,0.1183
1.4959,1.3775,0.1184
1.4955,1.3775,0.118
1.495,1.3775,0.1175
1.495,1.3775,0.1174
1.4945,1.3775,0.117
1.4942,1.3776,0.1166
1.494,1.3776,0.1164
1.4938,1.3777,0.1161
1.4934,1.3777,0.1157
1.493,1.3777,0.1153
1.4929,1.3777,0.1151
1.4927,1.3777,0.115
1.4922,1.3777,0.1145
1.4921,1.3778,0.1143
1.4918,1.3778,0.1139
1.4913,1.3778,0.1135
1.4906,1.3778,0.1128
1.4898,1.3778,0.112
1.4892,1.3778,0.1114
1.4887,1.3779,0.1108
1.488,1.3779,0.1101
1.4873,1.378,0.1094
1.4868,1.378,0.1088
1.4862,1.3781,0.1082
1.4858,1.3781,0.1077
1.4851,1.3781,0.107
1.4844,1.3781,0.1063
1.4839,1.3782,0.1057
1.4832,1.3782,0.1051
1.4828,1.3782,0.1046
1.4823,1.3782,0.1041
1.4818,1.3783,0.1035
1.4814,1.3783,0.1031
1.4808,1.3784,0.1024
1.4803,1.3784,0.1019
1.4799,1.3785,0.1015
1.4795,1.3785,0.101
1.4791,1.3786,0.1005
1.4786,1.3786,0.1
1.4781,1.3786,0.0995
1.4775,1.3786,0.0989
1.4771,1.3787,0.0984
1.4765,1.3787,0.0978
1.476,1.3787,0.0973
1.4756,1.3787,0.0969
1.4752,1.3788,0.0964
1.4748,1.3788,0.096
1.4744,1.3788,0.0956
1.474,1.3788,0.0952
1.4736,1.3789,0.0948
1.4731,1.3789,0.0942
1.4728,1.3789,0.0939
1.4724,1.379,0.0935
1.4721,1.379,0.0931
1.4716,1.3789,0.0927
1.4713,1.379,0.0923
1.4708,1.3789,0.0919
1.4705,1.379,0.0916
1.47,1.379,0.0911
1.4697,1.379,0.0907
1.4694,1.379,0.0904
1.4692,1.379,0.0901
1.4688,1.379,0.0898
1.4685,1.379,0.0894
1.468,1.379,0.089
1.4676,1.379,0.0886
1.4673,1.379,0.0883
1.4669,1.379,0.0879
1.4667,1.379,0.0877
1.4664,1.3791,0.0873
1.466,1.3791,0.087
1.4658,1.3791,0.0867
1.4657,1.3792,0.0865
1.4654,1.3791,0.0862
1.4651,1.3792,0.086
1.4649,1.3791,0.0857
1.4645,1.3791,0.0854
1.4642,1.3792,0.085
1.4639,1.3792,0.0847
1.4637,1.3792,0.0845
1.4634,1.3792,0.0842
1.4632,1.3792,0.0839
1.4628,1.3792,0.0836
1.4626,1.3792,0.0834
1.4623,1.3793,0.0831
1.4621,1.3793,0.0828
1.4619,1.3793,0.0826
1.4616,1.3793,0.0823
1.4613,1.3793,0.082
1.461,1.3793,0.0817
1.4608,1.3793,0.0815
1.4605,1.3793,0.0812
1.4603,1.3793,0.081
1.46,1.3793,0.0807
1.4597,1.3794,0.0804
1.4595,1.3794,0.0802
1.4594,1.3794,0.08
1.4591,1.3794,0.0797
1.4589,1.3794,0.0795
1.4587,1.3794,0.0792
1.4585,1.3795,0.079
1.4583,1.3795,0.0788
1.458,1.3795,0.0786
1.4578,1.3795,0.0783
1.4575,1.3795,0.0781
1.4573,1.3795,0.0778
1.457,1.3795,0.0776
1.4568,1.3795,0.0773
1.4564,1.3795,0.077
1.4561,1.3795,0.0767
1.4559,1.3795,0.0764
1.4556,1.3795,0.0761
1.4553,1.3795,0.0758
1.455,1.3794,0.0756
1.4547,1.3795,0.0753
1.4545,1.3795,0.075
1.4541,1.3794,0.0747
1.4538,1.3795,0.0744
1.4536,1.3795,0.0741
1.4534,1.3795,0.0739
1.4532,1.3795,0.0737
1.4529,1.3795,0.0734
1.4526,1.3795,0.0732
1.4524,1.3794,0.0729
