total_loss,domain_loss,src_cls_loss
1.5191,1.379,0.1401
1.4552,1.3845,0.0707
1.4305,1.3817,0.0488
1.4235,1.3823,0.0412
1.4238,1.3829,0.0409
1.4173,1.3808,0.0365
1.41,1.3776,0.0323
1.4022,1.3739,0.0283
1.4051,1.3785,0.0266
1.425,1.379,0.046
1.4287,1.3782,0.0505
1.4262,1.3772,0.0489
1.4251,1.377,0.0481
1.4238,1.3784,0.0454
1.4229,1.3798,0.043
1.4206,1.3799,0.0407
1.4183,1.3799,0.0383
1.4147,1.3785,0.0362
1.4173,1.3811,0.0362
1.4171,1.3817,0.0355
1.415,1.3812,0.0338
1.4141,1.3818,0.0323
1.4123,1.3813,0.031
1.4107,1.381,0.0298
1.4095,1.3809,0.0286
1.4087,1.3812,0.0275
1.408,1.3815,0.0265
1.4068,1.3813,0.0255
1.4061,1.3814,0.0247
1.4054,1.3816,0.0238
1.4048,1.3817,0.0231
1.404,1.3817,0.0223
1.4034,1.3818,0.0217
1.4028,1.3818,0.021
1.4022,1.3817,0.0204
1.4016,1.3817,0.0199
1.4011,1.3817,0.0193
1.4139,1.3819,0.032
1.4255,1.3818,0.0437
1.4263,1.3816,0.0447
1.4272,1.3813,0.0459
1.4278,1.3814,0.0463
1.4269,1.3816,0.0453
1.4258,1.3814,0.0444
1.4244,1.3808,0.0436
1.4234,1.3806,0.0427
1.4231,1.3812,0.0419
1.4225,1.3814,0.041
1.4215,1.3812,0.0402
1.4205,1.3811,0.0394
1.4198,1.3812,0.0386
1.4194,1.3815,0.0379
1.4189,1.3817,0.0372
1.4182,1.3817,0.0365
1.4174,1.3815,0.0358
1.417,1.3818,0.0352
1.4183,1.3818,0.0364
1.4191,1.3819,0.0372
1.4191,1.3819,0.0372
1.4187,1.382,0.0367
1.4181,1.382,0.0361
1.4173,1.3818,0.0355
1.4168,1.3819,0.035
1.4162,1.3818,0.0344
1.4158,1.3819,0.0339
1.4155,1.3821,0.0334
1.4151,1.3822,0.0329
1.4148,1.3824,0.0324
1.4145,1.3825,0.032
1.414,1.3825,0.0315
1.4135,1.3825,0.0311
1.4131,1.3825,0.0306
1.4127,1.3825,0.0302
1.4123,1.3825,0.0298
1.412,1.3825,0.0294
1.4116,1.3826,0.029
1.4113,1.3826,0.0287
1.411,1.3827,0.0283
1.4106,1.3827,0.0279
1.4104,1.3828,0.0276
