total_loss,domain_loss,src_cls_loss
1.6491,1.3469,0.3023
1.5871,1.3497,0.2374
1.5383,1.3409,0.1974
1.5274,1.3381,0.1893
1.4996,1.338,0.1616
1.4979,1.3452,0.1527
1.4908,1.3475,0.1433
1.4992,1.3529,0.1464
1.4981,1.3559,0.1422
1.4976,1.358,0.1396
1.493,1.3584,0.1346
1.487,1.3606,0.1264
1.4883,1.3621,0.1262
1.486,1.361,0.125
1.4843,1.3629,0.1214
1.4866,1.3629,0.1237
1.4912,1.364,0.1272
1.4923,1.3634,0.1289
1.4893,1.3633,0.126
1.4868,1.3622,0.1246
1.4859,1.3633,0.1226
1.4848,1.3633,0.1216
1.4816,1.3639,0.1177
1.4881,1.3647,0.1234
1.4862,1.365,0.1212
1.4831,1.3658,0.1173
1.481,1.3661,0.1149
1.4809,1.3662,0.1147
1.4799,1.3667,0.1132
1.4768,1.366,0.1108
1.4772,1.3674,0.1098
1.4751,1.3668,0.1083
1.474,1.3679,0.1061
1.4757,1.3676,0.1081
1.4765,1.3683,0.1082
1.4799,1.3683,0.1115
1.478,1.3679,0.1101
1.4763,1.368,0.1082
1.4754,1.368,0.1074
1.4743,1.3675,0.1069
1.4788,1.3676,0.1112
1.4771,1.3666,0.1105
1.4766,1.3666,0.11
1.476,1.3667,0.1093
1.4743,1.3663,0.108
1.4745,1.3663,0.1082
1.4734,1.3658,0.1076
1.4723,1.3655,0.1068
1.4722,1.3656,0.1066
1.474,1.3659,0.1081
1.4721,1.3654,0.1067
1.4707,1.3658,0.1049
1.4695,1.3653,0.1042
1.468,1.3653,0.1026
1.4671,1.3657,0.1014
1.4673,1.3658,0.1015
1.4675,1.3657,0.1017
1.4675,1.366,0.1016
1.4679,1.3664,0.1015
1.467,1.3661,0.1009
1.4673,1.3666,0.1008
1.4674,1.3668,0.1005
1.4668,1.3668,0.1
1.4663,1.3672,0.0991
1.4656,1.3671,0.0985
1.4655,1.3674,0.0981
1.4671,1.3672,0.0998
1.4664,1.3673,0.0992
1.4651,1.3672,0.098
1.4642,1.367,0.0971
1.4638,1.3673,0.0965
1.4628,1.3674,0.0954
1.4631,1.3674,0.0957
1.4624,1.3671,0.0953
1.4621,1.3673,0.0948
1.4617,1.3671,0.0946
1.4611,1.3673,0.0938
1.46,1.3671,0.0929
1.46,1.3673,0.0928
1.4598,1.3675,0.0924
1.4603,1.3678,0.0925
1.4602,1.3676,0.0926
1.4601,1.3671,0.0929
1.4606,1.3677,0.0928
1.4603,1.3678,0.0925
1.46,1.3682,0.0918
1.4592,1.3684,0.0909
1.4589,1.3686,0.0903
1.4585,1.3687,0.0898
1.4602,1.3688,0.0914
1.4615,1.3691,0.0924
1.4611,1.3692,0.092
1.4604,1.3689,0.0915
1.4598,1.3689,0.0909
1.4589,1.3688,0.0901
1.4579,1.3687,0.0892
1.4572,1.3688,0.0884
1.4567,1.3686,0.088
1.4562,1.3685,0.0877
1.4558,1.3684,0.0873
1.4546,1.368,0.0866
1.4539,1.3679,0.086
1.4527,1.3674,0.0853
1.4517,1.367,0.0847
1.4513,1.3669,0.0844
1.4505,1.3668,0.0837
1.4498,1.3667,0.0831
1.4492,1.3667,0.0825
1.4482,1.3664,0.0818
1.4474,1.3662,0.0812
1.4465,1.3658,0.0807
1.4463,1.3663,0.08
1.446,1.3664,0.0796
1.4453,1.3662,0.0791
1.4449,1.3663,0.0786
1.4444,1.366,0.0784
1.4442,1.3661,0.0782
1.4442,1.3664,0.0777
1.4436,1.3664,0.0771
1.4432,1.3666,0.0766
1.4423,1.366,0.0763
1.4417,1.3659,0.0759
1.4412,1.3658,0.0754
1.441,1.366,0.0751
1.4413,1.3662,0.0751
1.441,1.3663,0.0746
1.4411,1.3665,0.0746
1.441,1.3668,0.0742
1.4404,1.3666,0.0738
1.4399,1.3666,0.0733
1.4396,1.3665,0.0731
1.4394,1.3666,0.0727
1.4391,1.3669,0.0722
1.4386,1.3669,0.0717
1.4388,1.3672,0.0716
1.4383,1.3669,0.0714
1.438,1.3667,0.0713
1.4375,1.3666,0.0709
1.437,1.3664,0.0706
1.4367,1.3665,0.0702
