total_loss,domain_loss,src_cls_loss
1.5683,1.3774,0.1909
1.4635,1.3629,0.1006
1.4489,1.368,0.0809
1.4206,1.3577,0.0629
1.4319,1.363,0.0689
1.4248,1.3656,0.0592
1.4187,1.3677,0.051
1.4143,1.3696,0.0447
1.4105,1.3707,0.0398
1.415,1.3728,0.0423
1.4112,1.37,0.0412
1.4076,1.3684,0.0392
1.4075,1.3704,0.0371
1.4046,1.3698,0.0348
1.4057,1.3712,0.0345
1.4041,1.3718,0.0323
1.4027,1.3711,0.0315
1.4052,1.3681,0.0371
1.4036,1.365,0.0385
1.4066,1.3655,0.0411
1.4095,1.3639,0.0456
1.4089,1.3642,0.0447
1.4141,1.3651,0.049
1.4144,1.3663,0.0481
1.4136,1.3667,0.0469
1.4115,1.3655,0.046
1.4097,1.3653,0.0444
1.4081,1.3643,0.0438
1.4092,1.3652,0.044
1.4132,1.3652,0.048
1.4117,1.3651,0.0466
1.4093,1.3641,0.0452
1.4099,1.3646,0.0452
1.4086,1.3637,0.0449
1.4102,1.3652,0.045
1.4116,1.3656,0.046
1.4116,1.3658,0.0458
1.4104,1.3657,0.0446
1.4087,1.3652,0.0435
1.4091,1.3657,0.0434
1.409,1.3655,0.0435
1.4092,1.3662,0.043
1.4084,1.3662,0.0422
1.4081,1.3666,0.0415
1.4077,1.3669,0.0408
1.4081,1.3667,0.0414
1.4082,1.3672,0.041
1.4057,1.3654,0.0403
1.4052,1.3656,0.0396
1.4044,1.3656,0.0388
1.4029,1.3647,0.0381
1.4026,1.3652,0.0374
1.4032,1.3654,0.0378
1.4027,1.3654,0.0372
1.4022,1.3655,0.0366
1.4024,1.366,0.0364
1.4023,1.3665,0.0359
1.4024,1.3666,0.0357
1.4027,1.3666,0.036
1.4019,1.3663,0.0356
1.4019,1.3665,0.0354
1.4013,1.3664,0.0349
1.401,1.3666,0.0345
1.4017,1.3667,0.035
1.4008,1.3661,0.0347
1.4016,1.3668,0.0348
1.4018,1.3667,0.0351
1.4011,1.3663,0.0347
1.4011,1.3668,0.0343
1.4007,1.3669,0.0339
1.4006,1.3669,0.0336
1.3999,1.3664,0.0335
1.4003,1.3668,0.0335
1.3999,1.3665,0.0334
1.3994,1.3665,0.0329
1.3992,1.3666,0.0325
1.399,1.3668,0.0322
1.3996,1.3673,0.0323
1.3996,1.3675,0.0321
1.3993,1.3675,0.0318
1.3995,1.368,0.0316
1.399,1.3677,0.0313
1.3988,1.3678,0.0309
1.3985,1.3679,0.0306
1.398,1.3676,0.0304
1.398,1.3678,0.0302
1.3974,1.3675,0.0299
1.3974,1.3678,0.0296
1.3969,1.3675,0.0294
1.3966,1.3673,0.0293
1.3974,1.3677,0.0297
1.3967,1.3673,0.0295
1.3967,1.3675,0.0292
1.3965,1.3675,0.029
1.3962,1.3674,0.0288
1.3962,1.3675,0.0287
1.396,1.3675,0.0285
1.3955,1.3673,0.0282
1.3952,1.3673,0.028
1.3948,1.3671,0.0277
1.3951,1.3676,0.0275
1.395,1.3677,0.0273
1.3943,1.3673,0.027
1.3945,1.3674,0.0271
1.3946,1.3676,0.0271
1.3947,1.3676,0.0271
1.3947,1.3678,0.0269
1.3943,1.3677,0.0266
1.3943,1.3679,0.0264
1.3943,1.3681,0.0262
1.3945,1.3681,0.0265
1.3963,1.3682,0.0281
1.3961,1.3682,0.0279
1.3962,1.3685,0.0277
1.3961,1.3685,0.0276
1.3961,1.3687,0.0274
1.3956,1.3684,0.0272
1.3956,1.3686,0.027
1.3953,1.3685,0.0268
1.395,1.3684,0.0266
1.3948,1.3683,0.0265
1.3948,1.3685,0.0263
1.3939,1.3678,0.0261
1.3938,1.3679,0.0259
1.3939,1.3681,0.0257
1.3938,1.3681,0.0257
1.3935,1.368,0.0255
1.3933,1.368,0.0253
1.393,1.3679,0.0251
1.3925,1.3676,0.0249
1.3924,1.3677,0.0248
1.3925,1.3679,0.0246
1.3924,1.368,0.0244
1.392,1.3677,0.0243
1.3917,1.3676,0.0241
1.3914,1.3674,0.0239
1.3912,1.3675,0.0237
1.3909,1.3673,0.0236
1.3906,1.3672,0.0234
1.3902,1.3669,0.0233
1.39,1.3669,0.0231
1.3898,1.3669,0.023
1.3893,1.3665,0.0228
1.3888,1.3661,0.0227
1.3888,1.3662,0.0226
1.3886,1.3662,0.0224
1.3887,1.3661,0.0226
1.3888,1.3663,0.0226
1.389,1.3663,0.0228
1.3888,1.3662,0.0226
1.3885,1.366,0.0225
1.3878,1.3654,0.0223
1.3878,1.3655,0.0222
1.3876,1.3655,0.0221
1.3875,1.3656,0.022
1.3873,1.3654,0.0218
1.387,1.3653,0.0217
1.3865,1.365,0.0216
1.3863,1.3648,0.0215
1.3863,1.3649,0.0214
1.3861,1.3647,0.0214
1.3855,1.3642,0.0213
1.3855,1.3644,0.0211
1.3849,1.3638,0.021
1.3851,1.364,0.0211
1.3847,1.3636,0.0211
1.3844,1.3634,0.021
1.3842,1.3631,0.0211
1.3841,1.3631,0.021
1.3835,1.3627,0.0209
1.3833,1.3626,0.0207
1.3829,1.3623,0.0206
1.3823,1.3618,0.0205
1.3821,1.3617,0.0204
1.3818,1.3615,0.0203
1.3816,1.3613,0.0202
1.3808,1.3607,0.0201
1.3813,1.3613,0.02
1.3815,1.3615,0.0201
1.3815,1.3615,0.02
1.3814,1.3615,0.0199
1.3815,1.3616,0.0199
1.3812,1.3614,0.0198
1.3809,1.3612,0.0197
1.3811,1.3615,0.0197
1.3809,1.3613,0.0196
1.3806,1.3611,0.0195
1.3803,1.361,0.0194
1.3803,1.361,0.0193
1.3805,1.3613,0.0192
1.3806,1.3615,0.0191
1.3807,1.3617,0.019
1.3802,1.3613,0.0189
1.3803,1.3614,0.0189
1.3801,1.3613,0.0188
1.3799,1.3612,0.0187
1.3795,1.3609,0.0186
1.379,1.3605,0.0185
1.3786,1.3601,0.0185
1.3785,1.36,0.0185
1.3784,1.36,0.0184
1.3784,1.36,0.0183
1.3784,1.3601,0.0183
1.3784,1.3601,0.0182
1.3782,1.36,0.0181
1.3778,1.3597,0.0181
1.378,1.3599,0.0181
