total_loss,domain_loss,src_cls_loss
1.6562,1.3312,0.325
1.5516,1.3306,0.2209
1.512,1.3326,0.1794
1.5043,1.3359,0.1684
1.4918,1.341,0.1509
1.4996,1.3436,0.1561
1.4913,1.345,0.1463
1.479,1.3453,0.1337
1.4762,1.3483,0.1278
1.4723,1.3496,0.1228
1.4675,1.3526,0.115
1.4657,1.3539,0.1119
1.4673,1.3546,0.1127
1.4684,1.3539,0.1146
1.4623,1.3542,0.1081
1.4667,1.3554,0.1113
1.4689,1.355,0.1139
1.465,1.3546,0.1104
1.4605,1.3544,0.1061
1.4517,1.3491,0.1026
1.4582,1.3517,0.1066
1.4575,1.3527,0.1048
1.4535,1.3517,0.1018
1.4504,1.3506,0.0997
1.4501,1.3505,0.0996
1.4543,1.3527,0.1016
1.4551,1.3534,0.1017
1.4555,1.3544,0.1011
1.454,1.3552,0.0988
1.4521,1.3551,0.097
1.4483,1.3539,0.0944
1.4483,1.354,0.0943
1.449,1.355,0.0939
1.4524,1.3551,0.0973
1.4508,1.3556,0.0952
1.4499,1.355,0.095
1.4523,1.3556,0.0966
1.4503,1.3553,0.095
1.4533,1.3553,0.098
1.4514,1.3537,0.0977
1.4529,1.3549,0.0981
1.4534,1.3557,0.0977
1.4536,1.3566,0.097
1.4531,1.3567,0.0963
1.4524,1.3568,0.0956
1.4516,1.3573,0.0944
1.4523,1.3578,0.0945
1.4509,1.3577,0.0932
1.4497,1.3576,0.0922
1.4505,1.3581,0.0924
1.4497,1.3586,0.0912
1.4483,1.3582,0.0901
1.4505,1.3582,0.0923
1.4504,1.3585,0.0919
1.449,1.3586,0.0904
1.4474,1.3583,0.0891
1.4472,1.3582,0.0891
1.4473,1.3589,0.0884
1.4465,1.3593,0.0872
1.4453,1.3586,0.0867
1.4462,1.3592,0.0869
1.4459,1.3597,0.0862
1.4451,1.3597,0.0853
1.4445,1.3597,0.0848
1.4467,1.3597,0.087
1.4463,1.3599,0.0863
1.4467,1.3606,0.086
1.4467,1.3606,0.0861
1.4455,1.3604,0.0851
1.4456,1.3607,0.085
1.4457,1.3608,0.0849
1.4455,1.361,0.0845
1.4449,1.3612,0.0836
1.4446,1.3614,0.0832
1.4452,1.3612,0.084
1.4449,1.3612,0.0837
1.4443,1.3611,0.0832
1.4445,1.3608,0.0836
1.4438,1.3609,0.0829
1.4436,1.3615,0.0822
1.4448,1.362,0.0829
1.4447,1.3622,0.0824
1.4439,1.3619,0.082
1.4431,1.362,0.0811
1.4435,1.3622,0.0813
1.4429,1.3624,0.0805
1.4419,1.3621,0.0798
1.4414,1.3622,0.0792
1.4407,1.362,0.0786
1.4398,1.362,0.0778
1.4396,1.3622,0.0774
1.4409,1.362,0.0789
1.4409,1.3622,0.0787
1.4407,1.3623,0.0784
1.4405,1.3624,0.0781
1.4402,1.3626,0.0776
1.4402,1.3629,0.0773
1.4408,1.3634,0.0774
1.4405,1.3636,0.0769
1.4402,1.3635,0.0767
1.4399,1.3633,0.0766
1.4391,1.3632,0.0759
1.4398,1.3632,0.0766
1.4406,1.3632,0.0774
1.4398,1.363,0.0769
1.4393,1.363,0.0762
1.4392,1.363,0.0762
1.4393,1.3633,0.0759
1.4384,1.363,0.0754
1.438,1.363,0.0751
1.4382,1.363,0.0753
1.4371,1.3624,0.0748
1.4372,1.3627,0.0745
1.4365,1.3623,0.0741
1.4355,1.3619,0.0736
1.4352,1.3619,0.0733
1.4344,1.3613,0.0731
1.4339,1.3613,0.0726
1.4331,1.3611,0.072
1.4323,1.3606,0.0717
1.4316,1.3603,0.0713
1.4309,1.3599,0.071
1.4302,1.3597,0.0705
1.4296,1.3596,0.07
1.4289,1.3593,0.0696
1.4285,1.3592,0.0693
1.4285,1.3595,0.069
1.4284,1.3596,0.0689
1.4283,1.3596,0.0687
1.4283,1.3598,0.0685
1.4278,1.3597,0.0681
1.4271,1.3595,0.0677
1.4269,1.3596,0.0673
1.4261,1.3593,0.0669
1.4261,1.3591,0.067
1.4259,1.359,0.0669
1.4255,1.359,0.0665
1.4249,1.3589,0.066
1.4244,1.3588,0.0656
1.4243,1.3591,0.0652
1.4237,1.3588,0.0649
1.4233,1.3588,0.0646
1.4232,1.359,0.0642
1.4231,1.3589,0.0642
1.4228,1.3589,0.0639
1.4224,1.3585,0.0639
1.4222,1.3587,0.0635
1.4215,1.3583,0.0632
1.421,1.3582,0.0628
1.4212,1.3586,0.0626
1.421,1.3587,0.0624
1.4206,1.3586,0.062
1.4203,1.3587,0.0617
1.4196,1.3583,0.0613
1.4193,1.3584,0.0609
1.4194,1.3584,0.0609
1.4191,1.3586,0.0606
1.4191,1.3587,0.0603
1.4192,1.3587,0.0604
1.419,1.359,0.0601
1.419,1.359,0.0599
1.4189,1.3592,0.0596
1.4188,1.3593,0.0596
1.419,1.3596,0.0594
1.419,1.3596,0.0594
1.4187,1.3596,0.0591
1.4181,1.3593,0.0588
1.4181,1.3594,0.0587
1.4178,1.3593,0.0585
1.4177,1.3595,0.0582
1.4174,1.3594,0.058
1.4178,1.3599,0.0579
1.4173,1.3598,0.0576
1.4177,1.3596,0.0581
1.4177,1.3597,0.058
1.4172,1.3593,0.0579
1.4171,1.3594,0.0577
1.4168,1.3594,0.0574
1.4171,1.3595,0.0576
1.4169,1.3595,0.0574
1.4169,1.3594,0.0575
1.4164,1.3592,0.0572
1.4163,1.3592,0.0572
1.4162,1.3591,0.0571
1.4157,1.3589,0.0568
1.4154,1.3589,0.0565
1.4155,1.359,0.0565
1.4156,1.3592,0.0565
1.4156,1.3591,0.0565
1.4155,1.3591,0.0563
1.4154,1.3593,0.0561
1.4152,1.3594,0.0558
1.415,1.3593,0.0557
1.4149,1.3591,0.0558
1.4147,1.359,0.0557
1.4147,1.3591,0.0556
1.4143,1.3589,0.0553
1.4137,1.3587,0.0551
1.4135,1.3585,0.055
1.4137,1.3586,0.0551
1.4139,1.3588,0.0551
1.4136,1.3588,0.0548
1.4133,1.3587,0.0547
1.4131,1.3586,0.0544
1.4132,1.3586,0.0546
1.4133,1.3587,0.0546
1.4132,1.3588,0.0544
1.4134,1.3587,0.0547
1.4131,1.3584,0.0546
1.4131,1.3587,0.0544
1.4125,1.3583,0.0542
1.4123,1.3583,0.054
1.4121,1.3583,0.0538
1.4116,1.358,0.0536
1.4115,1.3581,0.0534
1.4113,1.3581,0.0532
1.4109,1.3579,0.053
1.4106,1.3579,0.0528
1.4104,1.3578,0.0526
1.4102,1.3577,0.0525
1.41,1.3577,0.0523
1.4094,1.3572,0.0521
1.4092,1.3572,0.052
1.409,1.357,0.052
1.4086,1.3568,0.0518
1.4081,1.3565,0.0516
1.4077,1.3563,0.0514
1.4074,1.3562,0.0512
1.4067,1.3557,0.051
1.4063,1.3553,0.051
1.4061,1.355,0.0511
1.4057,1.3547,0.051
1.4053,1.3545,0.0508
1.405,1.3543,0.0506
1.4049,1.3544,0.0506
1.4048,1.3543,0.0504
1.4044,1.3541,0.0503
1.4043,1.3541,0.0502
1.4041,1.3541,0.05
1.4037,1.3538,0.0499
1.4032,1.3535,0.0497
1.4029,1.3533,0.0496
1.4024,1.3528,0.0496
1.4021,1.3524,0.0496
1.4018,1.3522,0.0496
1.4019,1.3524,0.0494
1.4016,1.3523,0.0493
1.4014,1.352,0.0494
1.4013,1.352,0.0494
1.401,1.3517,0.0493
1.4004,1.3513,0.0491
1.4003,1.3513,0.049
1.4004,1.3514,0.049
1.4004,1.3514,0.0491
1.4002,1.3513,0.0489
1.3998,1.351,0.0487
1.3998,1.3511,0.0486
1.3997,1.3509,0.0488
1.3998,1.3511,0.0487
1.3997,1.3512,0.0485
1.3995,1.3512,0.0484
1.3996,1.3509,0.0487
1.3996,1.3509,0.0487
1.3993,1.3507,0.0487
1.3991,1.3505,0.0486
1.3988,1.3503,0.0485
1.3984,1.3501,0.0483
1.3979,1.3498,0.0482
1.3981,1.35,0.048
1.3976,1.3497,0.0479
1.3971,1.3494,0.0477
1.3971,1.3495,0.0476
1.3969,1.3495,0.0474
1.3966,1.3491,0.0475
1.3964,1.349,0.0474
1.396,1.3487,0.0472
1.396,1.3487,0.0473
1.3958,1.3485,0.0473
1.3955,1.3484,0.0472
1.3953,1.3483,0.047
1.3949,1.348,0.0469
1.3948,1.3481,0.0467
1.3946,1.3479,0.0467
1.3944,1.3477,0.0466
1.3943,1.3476,0.0467
1.3942,1.3477,0.0465
1.3939,1.3474,0.0465
1.3938,1.3475,0.0463
1.3937,1.3476,0.0462
1.3935,1.3475,0.046
1.3933,1.3474,0.0459
1.3931,1.3472,0.0458
1.3929,1.3471,0.0457
1.3927,1.3471,0.0456
1.3925,1.347,0.0454
1.3923,1.347,0.0453
1.3923,1.347,0.0453
1.392,1.3468,0.0451
1.392,1.3469,0.0451
1.3918,1.3469,0.0449
1.392,1.3472,0.0448
1.3919,1.3472,0.0447
1.3916,1.347,0.0446
1.3912,1.3467,0.0444
1.3911,1.3468,0.0443
1.391,1.3468,0.0442
1.3909,1.3468,0.0441
1.3909,1.3468,0.0441
1.3907,1.3468,0.0439
1.3905,1.3467,0.0438
1.3905,1.3467,0.0438
1.3903,1.3466,0.0437
1.3902,1.3466,0.0436
1.39,1.3465,0.0434
1.3898,1.3464,0.0433
1.3896,1.3463,0.0432
1.3894,1.3463,0.0431
1.3891,1.3462,0.043
1.3889,1.346,0.0428
1.3884,1.3457,0.0427
1.3882,1.3457,0.0426
1.3878,1.3454,0.0425
1.3878,1.3454,0.0423
1.3872,1.345,0.0422
1.387,1.3449,0.0421
1.3867,1.3447,0.042
1.3864,1.3445,0.0419
1.3864,1.3447,0.0418
1.3863,1.3445,0.0418
1.3864,1.3446,0.0419
1.3861,1.3444,0.0418
1.386,1.3444,0.0416
1.3859,1.3443,0.0415
1.3858,1.3443,0.0415
1.3857,1.3444,0.0414
1.3856,1.3444,0.0413
1.3855,1.3444,0.0412
1.3853,1.3442,0.0411
1.3851,1.3441,0.041
1.3847,1.3439,0.0408
1.3846,1.3438,0.0408
1.3843,1.3437,0.0406
1.3843,1.3437,0.0406
1.3841,1.3436,0.0405
1.384,1.3434,0.0406
1.3838,1.3434,0.0405
1.3838,1.3434,0.0404
1.3836,1.3433,0.0403
1.3833,1.3431,0.0402
1.3832,1.343,0.0401
1.383,1.3429,0.0401
1.3829,1.3429,0.04
1.3826,1.3428,0.0398
1.3823,1.3425,0.0398
1.3822,1.3425,0.0397
1.382,1.3423,0.0396
1.3816,1.3421,0.0395
1.3815,1.3421,0.0394
1.3811,1.3418,0.0393
1.381,1.3418,0.0392
1.3809,1.3417,0.0391
1.3809,1.3416,0.0393
1.3806,1.3414,0.0393
1.3806,1.3414,0.0392
1.3804,1.3414,0.0391
1.3804,1.3414,0.039
1.3803,1.3414,0.0389
1.3803,1.3414,0.0388
1.3804,1.3416,0.0388
1.3801,1.3414,0.0387
1.38,1.3414,0.0386
1.38,1.3415,0.0385
1.38,1.3416,0.0384
1.3802,1.3416,0.0386
1.38,1.3415,0.0385
1.38,1.3416,0.0384
1.3799,1.3416,0.0384
1.3798,1.3416,0.0383
1.3797,1.3415,0.0382
1.3793,1.3412,0.0381
1.3792,1.3412,0.038
1.379,1.341,0.038
1.3789,1.341,0.0379
1.3786,1.3407,0.0379
1.3784,1.3406,0.0378
1.3782,1.3404,0.0377
1.3781,1.3404,0.0376
1.3779,1.3403,0.0375
1.3775,1.34,0.0375
1.3773,1.3399,0.0374
1.3774,1.3401,0.0373
1.3772,1.3399,0.0373
1.377,1.3398,0.0372
1.3769,1.3397,0.0373
1.3766,1.3394,0.0372
1.3766,1.3395,0.0371
1.3765,1.3395,0.037
1.3768,1.3395,0.0372
1.3765,1.3394,0.0372
1.3763,1.3393,0.0371
1.376,1.339,0.037
1.376,1.339,0.037
1.376,1.3391,0.0369
1.3762,1.3392,0.037
1.3762,1.3391,0.0371
1.3762,1.3392,0.037
1.3761,1.3391,0.037
1.3762,1.3393,0.0369
1.3761,1.3392,0.0369
1.3757,1.3389,0.0368
1.3758,1.3389,0.0369
1.3758,1.3389,0.0369
1.3757,1.3389,0.0368
