total_loss,domain_loss,src_cls_loss
1.7826,1.3252,0.4574
1.6434,1.3505,0.2929
1.5789,1.3501,0.2288
1.5946,1.3523,0.2423
1.5837,1.3538,0.2299
1.5648,1.3576,0.2071
1.5508,1.3567,0.1941
1.5523,1.3591,0.1931
1.546,1.361,0.185
1.5378,1.3605,0.1772
1.532,1.3589,0.1731
1.5263,1.3592,0.1671
1.5235,1.3573,0.1662
1.5195,1.3576,0.1619
1.5191,1.3579,0.1611
1.5183,1.359,0.1593
1.52,1.3603,0.1597
1.5196,1.361,0.1586
1.5176,1.3616,0.156
1.5138,1.3615,0.1523
1.5173,1.3627,0.1547
1.5151,1.3631,0.152
1.5157,1.3628,0.1529
1.5137,1.3634,0.1503
1.5136,1.3631,0.1505
1.5124,1.3624,0.15
1.5079,1.3621,0.1458
1.5032,1.3623,0.1408
1.5066,1.3624,0.1442
1.5078,1.3632,0.1445
1.5041,1.3615,0.1426
1.506,1.3633,0.1427
1.5048,1.3637,0.1411
1.5026,1.3638,0.1388
1.5027,1.363,0.1398
1.5042,1.3636,0.1406
1.5021,1.3634,0.1388
1.5043,1.3641,0.1402
1.5034,1.3646,0.1389
1.5021,1.3647,0.1374
1.5012,1.3641,0.1371
1.4996,1.3647,0.1349
1.4996,1.3641,0.1355
1.4986,1.3636,0.135
1.498,1.364,0.134
1.4987,1.3641,0.1346
1.498,1.3642,0.1338
1.497,1.3644,0.1326
1.4981,1.3649,0.1331
1.4983,1.365,0.1333
1.4963,1.3651,0.1312
1.4941,1.3643,0.1298
1.4931,1.3642,0.1288
1.4923,1.3647,0.1276
1.4921,1.3649,0.1272
1.4921,1.365,0.1271
1.4913,1.3651,0.1262
1.4904,1.3653,0.1251
1.4904,1.3654,0.1251
1.4899,1.3652,0.1247
1.4884,1.365,0.1234
1.4892,1.3653,0.1239
1.49,1.3656,0.1244
1.4888,1.3656,0.1232
1.4878,1.3652,0.1227
1.4862,1.3644,0.1218
1.4862,1.3641,0.1221
1.4849,1.364,0.1209
1.4856,1.3641,0.1215
1.4849,1.3638,0.1211
1.4853,1.364,0.1213
1.4858,1.3639,0.122
1.485,1.3635,0.1215
