total_loss,domain_loss,src_cls_loss
1.4834,1.3821,0.1013
1.4627,1.3826,0.0802
1.4541,1.3811,0.0731
1.4469,1.3801,0.0668
1.4442,1.3813,0.063
1.4459,1.3815,0.0644
1.4432,1.3813,0.0619
1.4414,1.3811,0.0603
1.4401,1.3814,0.0588
1.4378,1.3811,0.0567
1.4373,1.3807,0.0566
1.4367,1.3801,0.0566
1.4359,1.3799,0.056
1.4355,1.38,0.0555
1.4346,1.38,0.0545
1.4354,1.3802,0.0552
1.4348,1.3802,0.0546
1.4342,1.3804,0.0538
1.4344,1.3804,0.054
1.4342,1.3803,0.0539
1.435,1.3801,0.0549
1.4351,1.3801,0.0549
1.4347,1.38,0.0547
1.4342,1.3801,0.054
1.4342,1.3802,0.054
1.4337,1.3802,0.0536
1.4334,1.3802,0.0533
1.4334,1.3803,0.0532
1.4332,1.3802,0.053
1.4331,1.3802,0.0529
1.4332,1.3802,0.0531
1.4332,1.3801,0.0531
1.4331,1.3801,0.0529
1.4331,1.3801,0.053
1.4329,1.3801,0.0527
1.433,1.3801,0.0529
1.4329,1.3802,0.0527
1.4331,1.3802,0.0529
1.4329,1.3803,0.0526
1.4325,1.3804,0.0522
1.4328,1.3804,0.0524
1.4325,1.3805,0.0521
1.4326,1.3805,0.052
1.4326,1.3807,0.0519
1.4326,1.3809,0.0518
1.4327,1.3809,0.0518
1.4323,1.3809,0.0514
1.4324,1.3809,0.0515
1.4324,1.381,0.0515
1.4326,1.381,0.0517
1.4323,1.381,0.0513
1.4319,1.381,0.0508
1.432,1.381,0.0509
1.432,1.3811,0.0509
1.432,1.3812,0.0508
1.4323,1.3812,0.051
1.432,1.3813,0.0507
1.4319,1.3812,0.0507
1.4318,1.3813,0.0505
1.4317,1.3813,0.0503
1.4312,1.3814,0.0499
1.4312,1.3814,0.0498
1.4311,1.3814,0.0497
1.4312,1.3814,0.0497
1.431,1.3815,0.0495
1.4312,1.3815,0.0497
1.4313,1.3815,0.0497
1.4309,1.3816,0.0494
1.4309,1.3816,0.0493
1.4309,1.3817,0.0492
1.4306,1.3817,0.049
1.4305,1.3817,0.0488
1.4306,1.3817,0.049
1.4305,1.3818,0.0488
1.4305,1.3818,0.0487
1.4305,1.3818,0.0487
1.4304,1.3818,0.0486
1.4304,1.3818,0.0485
1.4301,1.3818,0.0483
1.43,1.3819,0.0481
1.43,1.3819,0.0481
1.4298,1.382,0.0478
1.4298,1.382,0.0478
1.4299,1.382,0.0479
1.4297,1.3821,0.0477
1.4298,1.3821,0.0476
1.4296,1.3821,0.0475
1.4293,1.3821,0.0472
1.4293,1.3821,0.0472
1.4293,1.3822,0.0472
1.4294,1.3822,0.0472
1.4291,1.3821,0.047
1.4291,1.3822,0.0469
1.4289,1.3822,0.0467
1.4288,1.3822,0.0466
1.4287,1.3822,0.0465
1.4287,1.3822,0.0465
1.4286,1.3822,0.0464
1.4286,1.3823,0.0464
1.4286,1.3823,0.0463
1.4286,1.3823,0.0463
1.4285,1.3823,0.0462
1.4285,1.3823,0.0461
1.4283,1.3824,0.0459
1.4283,1.3824,0.0459
1.4282,1.3825,0.0457
1.428,1.3825,0.0455
1.428,1.3825,0.0455
1.4281,1.3825,0.0456
1.4279,1.3826,0.0454
1.4278,1.3826,0.0452
1.4277,1.3826,0.0451
1.4279,1.3826,0.0453
1.428,1.3827,0.0453
1.428,1.3827,0.0453
1.4279,1.3827,0.0452
1.4278,1.3827,0.0451
1.4277,1.3827,0.045
1.4277,1.3827,0.0449
1.4276,1.3827,0.0448
1.4275,1.3827,0.0448
1.4276,1.3828,0.0448
1.4275,1.3828,0.0448
1.4274,1.3828,0.0446
1.4273,1.3828,0.0446
1.4272,1.3828,0.0444
1.4272,1.3828,0.0443
1.4271,1.3828,0.0443
1.427,1.3828,0.0442
1.4268,1.3828,0.044
1.4267,1.3829,0.0439
1.4266,1.3828,0.0438
1.4265,1.3829,0.0437
1.4264,1.3829,0.0436
1.4263,1.3829,0.0434
1.4263,1.3829,0.0434
1.4263,1.3829,0.0434
1.4262,1.3829,0.0433
1.4262,1.3829,0.0433
1.4261,1.3829,0.0432
1.426,1.383,0.0431
1.4259,1.383,0.043
1.4259,1.383,0.0429
1.4257,1.383,0.0427
1.4257,1.3831,0.0426
1.4255,1.3831,0.0425
1.4254,1.3831,0.0423
1.4253,1.3831,0.0423
1.4253,1.3831,0.0422
1.4252,1.3831,0.0421
1.4252,1.3831,0.0421
1.425,1.3831,0.0419
1.425,1.3831,0.0419
1.4249,1.3831,0.0417
1.4249,1.3831,0.0418
1.4248,1.3831,0.0417
1.4248,1.3832,0.0416
1.4246,1.3832,0.0414
1.4245,1.3832,0.0413
1.4243,1.3832,0.0411
1.4241,1.3832,0.0409
1.4239,1.3832,0.0407
1.4238,1.3832,0.0406
1.4236,1.3832,0.0404
1.4235,1.3832,0.0403
1.4233,1.3832,0.0401
1.4232,1.3833,0.0399
1.423,1.3833,0.0397
1.4229,1.3833,0.0396
1.4228,1.3833,0.0395
1.4227,1.3834,0.0393
1.4225,1.3834,0.0391
1.4223,1.3834,0.0389
1.4222,1.3834,0.0388
1.4221,1.3834,0.0387
1.422,1.3834,0.0385
1.4218,1.3834,0.0383
1.4216,1.3835,0.0381
1.4215,1.3835,0.038
1.4214,1.3835,0.0379
1.4212,1.3835,0.0377
1.4211,1.3835,0.0376
1.4209,1.3835,0.0374
1.4208,1.3835,0.0373
1.4207,1.3835,0.0372
1.4206,1.3836,0.0371
1.4205,1.3836,0.0369
1.4204,1.3836,0.0368
1.4202,1.3836,0.0367
1.4202,1.3836,0.0366
1.42,1.3836,0.0364
1.4199,1.3836,0.0362
1.4198,1.3836,0.0362
1.4196,1.3836,0.036
1.4196,1.3836,0.0359
1.4195,1.3836,0.0358
1.4194,1.3836,0.0357
1.4192,1.3836,0.0356
1.4191,1.3837,0.0354
1.419,1.3837,0.0353
1.4189,1.3837,0.0352
1.4187,1.3837,0.035
1.4186,1.3837,0.035
1.4185,1.3837,0.0348
1.4184,1.3837,0.0347
1.4183,1.3837,0.0346
1.4182,1.3837,0.0345
1.4181,1.3837,0.0344
1.4179,1.3837,0.0342
1.4178,1.3837,0.0341
1.4177,1.3837,0.0339
1.4175,1.3837,0.0338
1.4174,1.3837,0.0337
1.4173,1.3838,0.0336
1.4172,1.3838,0.0334
1.417,1.3838,0.0333
1.4169,1.3838,0.0331
1.4167,1.3838,0.033
1.4166,1.3838,0.0329
1.4165,1.3838,0.0327
1.4164,1.3838,0.0326
1.4163,1.3838,0.0325
1.4162,1.3838,0.0324
